letters,count
க,927
ன்,899
த,899
ம்,836
வ,714
ர்,662
;,591
க்,577
ய,556
&,552
த்,551
ரு,539
ல்,486
ம,471
ப,452
கு,426
ந்,421
து,399
தி,375
ன,373
வி,367
ட,360
டு,350
ண்,339
ப்,319
அ,298
ல,291
ரி,287
ர,280
ள்,279
ற்,272
டி,272
ங்,270
லை,258
று,242
மு,235
ட்,234
யா,227
இ,221
யி,218
ற,209
மா,191
சி,189
பு,188
கி,180
ச,177
கா,173
டை,169
கொ,163
பா,159
ய்,158
வா,157
எ,156
றி,150
பி,147
ழி,147
யு,146
தா,146
னை,145
ள,143
னி,143
உ,139
றை,136
ளி,133
லி,132
ளை,124
ச்,121
னு,121
மி,120
பே,112
ஆ,111
ந,108
ழ,106
மை,101
தே,101
வே,100
ரை,99
சு,98
சை,97
போ,97
செ,96
ணி,95
லா,94
கை,94
பெ,93
வெ,91
பொ,91
வு,90
மே,90
ண,84
ழு,84
கூ,78
யே,77
ஞ்,74
னா,74
தை,74
யை,73
நா,73
மெ,69
லு,67
ழ்,66
ரூ,65
நி,65
தோ,64
னே,64
வை,63
சீ,58
ரா,56
நீ,56
லே,52
யெ,51
சொ,50
ழை,49
தொ,48
மோ,48
தெ,47
கோ,43
றா,41
நெ,39
ஒ,38
ளு,37
ரே,37
மொ,35
வீ,34
வோ,33
ணை,32
சா,30
',30
ளா,29
மீ,29
சே,28
ஏ,27
டா,25
னெ,25
நே,24
கே,23
யோ,23
யீ,23
பை,22
னோ,19
தூ,19
டே,18
ஐ,18
பூ,18
கெ,17
யொ,17
ணு,16
லோ,16
ரெ,16
ஊ,16
ஈ,15
தீ,15
ஓ,15
றே,14
வ்,14
நோ,14
டீ,13
ணா,13
ரோ,13
சூ,12
நு,12
சோ,12
லெ,12
{,11
},11
ஞா,11
டோ,11
மூ,11
ளெ,10
னொ,9
ரொ,9
வொ,8
றெ,7
றோ,6
னீ,6
றொ,6
றீ,6
பீ,5
டெ,5
லூ,5
ஃ,5
ளே,5
டொ,5
லொ,5
நொ,5
நூ,4
ணீ,4
கீ,4
வூ,4
ஞ,4
யூ,3
னூ,3
ளொ,3
லீ,3
ழா,2
ழே,2
ஹ,2
ஸ்,2
ணே,2
ரீ,2
ணோ,2
ணெ,2
﻿,1
“,1
ளூ,1
ளோ,1
னௌ,1
ணொ,1
—,1
றூ,1
ஞை,1
நை,1
