letters,count
ன்,2276
த,1292
க,1193
ர்,1003
ம்,998
ந்,916
வ,848
த்,824
ல்,736
ன,705
தி,695
ற்,628
அ,614
து,602
ர,596
டு,594
ப,582
ண்,521
ய,506
ரு,506
ட,500
ற,489
க்,476
ங்,472
ம,443
வி,441
கு,391
ல,371
று,364
ப்,362
யி,355
கி,345
மு,340
றி,323
ரி,316
இ,309
ய்,286
டி,284
செ,282
லை,274
மா,267
பு,266
வா,264
னை,258
டை,255
தா,246
சி,240
எ,237
ள்,236
கை,214
ஆ,210
உ,201
னி,200
ட்,192
கொ,191
போ,189
னா,184
யா,183
ச,183
னு,173
வெ,171
வீ,163
ஞ்,161
லு,161
பி,157
வே,155
ச்,154
ண,154
லி,153
கா,151
பா,151
ள,148
வு,140
தொ,140
லா,135
ழி,134
நி,134
மே,133
றா,132
ந,131
தே,124
மி,123
யு,118
றை,116
ணி,114
ழு,113
ரை,109
பொ,106
மை,105
பூ,101
ழ்,101
ஒ,100
ளி,99
ஏ,99
ழ,97
கோ,96
தெ,95
சை,90
¢,89
சூ,88
தோ,88
வை,86
யே,82
சு,82
நா,80
நீ,79
ரா,77
ணை,75
பெ,73
சே,67
தூ,60
டா,60
சா,59
மெ,59
மொ,56
ளை,54
யெ,50
கே,48
னோ,47
யோ,47
கூ,46
தை,46
றே,43
ஈ,43
னே,42
மீ,42
கெ,41
நெ,41
வ்,40
ளா,37
நோ,36
பே,36
நே,36
றெ,35
ஓ,35
யை,35
தீ,34
மோ,34
வௌ,33
ணு,33
யொ,31
நூ,30
£,29
மூ,29
சீ,29
லோ,28
றொ,28
னெ,27
ஞ,27
லெ,24
ளு,24
சோ,22
ரோ,22
ரே,21
லே,20
ஊ,20
ழை,20
டே,18
ரொ,15
நு,15
றோ,15
டெ,15
சொ,14
னொ,13
ணெ,12
ரெ,12
ஐ,12
ணா,12
¤,11
;,10
டோ,10
{,9
},9
பை,9
நொ,9
ரீ,8
·,8
லொ,8
வொ,8
ளெ,7
வோ,7
றீ,6
ணோ,5
கீ,5
ளே,5
ளோ,5
டூ,5
தௌ,4
ணொ,4
ரூ,3
னூ,3
டொ,3
ஔ,3
ங,3
&,2
ணூ,2
ஞா,2
பீ,2
ழா,2
ளொ,2
ழீ,2
﻿,1
யீ,1
§,1
கௌ,1
ணீ,1
ஞை,1
ழூ,1
லீ,1
பௌ,1
டௌ,1
யூ,1
டீ,1
