letters,count
ம்,3047
க,2992
க்,2294
ன்,2294
ல்,2272
த,2206
து,2038
வ,1765
ப,1596
த்,1419
கு,1417
அ,1417
ர்,1400
ய,1387
ரு,1378
ற,1309
ப்,1259
ற்,1105
இ,1085
ள்,1072
டு,1025
தி,987
று,978
ந்,947
ல,859
உ,802
வா,794
ம,790
எ,764
ண்,750
ட,723
வி,722
மை,717
கி,713
றி,675
ன,630
பு,566
ந,546
ஆ,542
ட்,529
ழ்,526
லை,526
யி,494
ள,491
ஒ,481
கா,477
வு,477
மு,474
ங்,471
தா,465
டை,440
ய்,438
டி,433
யா,416
லா,388
சி,387
மா,386
வே,379
செ,376
நி,376
பொ,372
ழு,356
கை,349
ர,340
பி,325
பா,311
யு,309
ளை,304
ரி,301
ச்,300
பெ,298
கூ,292
கொ,289
லு,279
ண,275
;,274
ளு,265
ளி,262
னி,259
னா,256
ழி,242
போ,241
ச,235
றை,225
னை,213
னு,208
டா,198
வை,198
றா,192
தை,189
ழ,187
யை,174
தீ,171
ரா,162
நா,159
தே,151
லி,148
சா,147
சொ,142
யே,138
மி,135
–,131
கோ,128
சு,126
ழை,124
ஏ,112
தோ,111
ரை,109
மே,106
ளா,101
தொ,100
பே,98
மூ,97
வெ,95
ணி,88
கே,82
லே,81
நெ,66
ணை,61
நீ,58
ஊ,53
நோ,51
சை,47
வோ,44
தூ,44
மொ,40
வ்,38
தெ,37
ஞ்,37
சூ,35
றோ,35
பை,34
கெ,32
ஓ,30
ணு,29
ரே,28
யோ,27
நூ,26
ணீ,26
மீ,26
மெ,25
சே,25
றே,25
லோ,25
சீ,24
ஈ,24
வீ,24
ளே,22
ங,22
ணா,22
‘,22
’,21
னே,20
ரோ,20
',19
யெ,19
நே,19
பூ,18
வொ,16
ஞா,14
ஃ,14
லொ,13
ஐ,13
நு,13
டே,12
{,11
},11
மோ,11
னோ,10
ளீ,10
றொ,9
ஸ்,9
ழா,9
ரொ,9
லெ,8
ழீ,7
நொ,7
கீ,6
றெ,6
சோ,6
னெ,6
பீ,5
—,5
யூ,5
யீ,5
ழே,3
ளோ,3
டொ,3
பௌ,2
ரூ,2
ணே,2
டெ,2
டீ,2
﻿,1
&,1
ரெ,1
ஜீ,1
றூ,1
…,1
ஜெ,1
லீ,1
ஞ,1
ஜ,1
ஹ,1
ஷே,1
ஷ,1
யொ,1
ஜா,1
ழோ,1
னீ,1
ரீ,1
வூ,1
டோ,1
மௌ,1
ஷ்,1
லூ,1
னூ,1
ளெ,1
