letters,count
க,4837
ம்,4009
வ,3159
ன்,2985
ல்,2958
த,2929
க்,2708
த்,2605
ர்,2455
து,2250
ப,2223
அ,2212
ய,2055
தி,2013
ரு,1792
கி,1734
ந்,1685
ப்,1651
இ,1556
ள்,1554
கு,1529
எ,1371
ர,1337
டு,1304
ம,1123
று,1100
ற்,1039
ற,1029
ண்,1023
ட்,998
வி,996
ட,972
ன,968
ல,968
ரி,894
டி,879
தை,866
ங்,854
சி,833
யி,806
ச,791
மு,748
தா,733
கா,727
பு,720
நா,710
ச்,693
றா,680
யா,679
மா,661
உ,647
பி,636
டை,635
பா,617
ஆ,599
ளை,581
யு,577
லை,533
றி,527
ளி,527
போ,515
வா,472
ண,460
ய்,454
ழு,446
செ,434
மி,423
ளு,420
ள,419
ஒ,419
லி,414
நி,405
வே,402
லா,395
ரா,393
னா,392
கொ,369
வு,368
ந,366
மை,361
லு,345
சொ,330
பெ,328
யை,311
ழ்,306
கை,294
னை,289
வை,281
டா,280
ரை,261
றை,257
சு,252
னு,247
[,244
],241
கே,233
ழி,219
சா,206
ழ,202
பொ,202
னி,201
ணி,172
தொ,172
;,169
வெ,162
தெ,159
யே,152
கோ,150
பே,148
தோ,144
மே,138
கூ,132
தே,128
‘,124
ளா,115
லே,115
வ்,107
ஏ,106
ஐ,103
சை,102
மூ,99
நூ,98
யோ,97
’,95
ஸ்,94
வீ,89
மொ,89
ழை,86
ஜ,84
சீ,83
ஓ,82
நீ,79
ணை,74
ஞ்,73
ஊ,72
பை,69
மெ,67
ரே,64
றே,58
',54
தீ,53
னே,51
நு,50
சே,48
டே,45
யெ,45
றோ,44
ஞா,42
தூ,40
பூ,40
நே,39
நெ,39
ணு,38
மோ,37
ளே,36
ஷ்,35
லோ,35
மீ,34
ஷ,34
சூ,34
ணா,32
கீ,31
ரோ,29
வோ,27
“,26
நோ,25
ரீ,25
ஈ,25
சோ,25
கெ,24
னோ,23
”,22
ரெ,21
வொ,20
யூ,17
ளெ,17
ஞ,15
ஜி,15
ஹி,15
ஜா,14
ரூ,13
ளோ,13
ஷை,13
றொ,12
ஜ்,12
{,11
},11
டெ,11
டோ,11
ழா,11
பீ,11
லெ,10
லீ,8
வூ,8
னெ,7
யொ,7
ரொ,7
டீ,7
ஃ,6
லூ,6
யீ,5
ளொ,5
ஜே,5
ஹ,5
னூ,5
ஸு,4
ஹோ,4
ஜீ,4
ஞை,4
ஷி,3
ஸி,3
றீ,3
ஜு,3
ஸ,3
ஷா,3
–,3
…,3
நொ,2
றெ,2
ஸா,2
௸,2
னொ,2
டூ,2
ழே,2
ணே,2
ஹா,2
ணீ,2
﻿,1
©,1
ஜூ,1
ஷே,1
ஸை,1
ஷெ,1
ணுா,1
ஸெ,1
நை,1
ஜோ,1
ஷீ,1
ஆா,1
ங,1
றுா,1
ழெ,1
லொ,1
ணூ,1
ஹ்,1
னீ,1
