letters,count
ன்,7093
க,6765
ம்,5488
க்,5317
ல்,4531
வ,4482
து,4136
த,4084
த்,3952
அ,3919
ந்,3876
ரு,3493
கு,3038
ப்,2885
டு,2654
ப,2651
ட்,2636
ள்,2599
ர்,2503
ண்,2406
கி,2354
வி,2282
எ,2282
தி,2105
டி,2059
இ,2043
ம,2003
ட,1986
ய,1973
ங்,1939
ர,1850
று,1703
யி,1612
தா,1592
ன,1383
லை,1310
ரி,1297
மா,1265
பா,1229
உ,1175
ற்,1175
ற,1130
கா,1119
போ,1097
மு,1055
கொ,1017
ல,1012
தை,929
ச்,926
ச,917
யா,917
னை,910
ய்,891
பி,890
பு,858
சி,857
ண,810
ளி,807
யு,806
ஒ,783
றி,780
கை,776
றா,756
”,752
ளை,751
“,751
வா,742
டா,705
மை,670
னா,668
செ,662
லி,661
வே,654
நி,649
ஆ,624
ள,623
டை,589
னி,575
யை,534
னு,523
பெ,522
லா,521
ந,516
நா,490
லு,484
சு,470
ழ,468
ளு,461
வை,444
வு,425
ழு,421
கூ,400
வெ,400
தே,390
றை,373
ஜோ,367
மி,355
ரை,350
வீ,343
கே,339
ழ்,329
;,324
ணி,320
யே,310
நீ,300
மே,299
ஏ,298
லே,295
கோ,281
தெ,270
ரா,268
சா,265
ழி,258
பொ,251
ஞ்,235
ஓ,232
தோ,229
ளா,218
னே,212
ஷ்,211
பே,206
ழை,205
சை,200
சொ,183
மூ,177
பூ,167
பை,167
நெ,144
ணை,141
ஊ,138
யோ,132
தீ,131
டே,125
தொ,123
றே,123
நோ,122
மெ,122
ஐ,109
மோ,108
‘,105
’,105
சோ,101
நே,101
ரே,95
தூ,95
ஹ,93
வோ,90
ணா,89
ளே,88
சே,88
சூ,87
மீ,86
கீ,86
கெ,83
வ்,80
ஷ,79
லோ,72
ணு,68
ஈ,67
ரோ,63
ஸ்,60
னோ,58
சீ,53
ஜை,53
ணீ,50
ழா,45
ரூ,43
பீ,43
றோ,42
யெ,41
மொ,39
ரெ,34
நூ,33
டெ,33
றீ,33
லெ,32
நு,31
ஜ,30
ழே,29
றெ,26
ளெ,26
ளோ,23
ஜா,20
ஞ,18
வொ,18
னொ,18
டீ,18
டோ,17
ணெ,17
கௌ,17
னெ,15
ணே,14
ஹெ,12
ஸ,12
{,11
},11
னீ,11
யொ,9
ரொ,8
ணோ,8
ளூ,8
யூ,7
ஜ்,7
லொ,7
லீ,7
டொ,6
நொ,6
றொ,5
ஞா,5
மௌ,5
ரீ,5
டௌ,5
சௌ,5
ஜு,5
&,4
ஹொ,4
லூ,4
ஸா,4
ஹோ,3
ளொ,3
னூ,3
ஷா,3
ஹா,3
ணொ,3
நை,3
ளீ,2
ஜி,2
﻿,1
ஷி,1
ஹூ,1
ஙே,1
ஷே,1
ஸு,1
ழெ,1
வூ,1
றூ,1
ழோ,1
ஜொ,1
டூ,1
ஹீ,1
ங,1
ஸி,1
ஸை,1
யீ,1
ஞை,1
யௌ,1
