letters,count
;,4799
&,4790
த,1012
வ,849
க,830
ம,760
தி,709
ரு,671
ர,646
ர்,606
ன்,575
ய,541
ன,538
ப,507
ம்,457
க்,437
து,425
த்,391
மு,347
கு,337
ச,336
ந்,333
ள,327
ட,318
ரி,317
ல,312
ண்,310
வி,303
ல்,300
கி,293
ற,286
ப்,264
னி,251
ற்,250
ங்,249
டு,233
வா,226
மா,222
ய்,218
மை,212
னை,209
வே,209
கா,203
னே,199
பு,196
லா,191
யு,183
சு,181
னு,180
யி,179
டி,176
தே,169
செ,165
ண,163
மி,160
தா,147
ள்,144
றி,142
யா,137
லை,126
று,126
சி,125
மே,125
ஞ்,123
ந,121
வு,116
கொ,114
ளீ,108
பா,106
ட்,106
ச்,97
லே,90
அ,89
ழ்,89
மெ,88
வெ,86
பி,83
தை,83
டை,82
லு,82
ரா,80
ணி,79
பெ,78
னா,77
லி,76
ரை,76
போ,76
றை,75
கை,74
வை,72
பே,69
பொ,68
ளி,64
நா,63
ழி,63
யெ,62
டா,62
சா,60
கோ,57
நி,56
யே,55
ளு,53
ழு,52
யோ,48
ழ,48
சே,45
தெ,45
சொ,42
சூ,41
மொ,40
மோ,40
ளை,40
தோ,39
மூ,39
வீ,37
ணா,36
சீ,36
ஆ,35
தொ,35
யை,35
ழை,34
றா,34
தீ,34
வோ,33
சை,32
கூ,29
ளா,28
நீ,28
பூ,28
யொ,28
நெ,27
லெ,27
ணை,26
லோ,26
னெ,25
பை,24
இ,22
மீ,22
கெ,20
ரெ,19
னோ,18
சோ,18
ஷ,17
தூ,17
உ,16
னொ,16
லொ,16
கே,15
வொ,14
ரே,14
நே,13
ஒ,12
{,11
},11
ளோ,11
ரோ,10
ரூ,9
எ,9
லீ,9
நூ,9
யீ,8
றொ,8
றோ,8
ஞா,7
னீ,7
ஞ,7
டே,7
டெ,7
றே,7
ணு,7
றெ,6
ஸ்,5
ரொ,5
ரீ,5
ணெ,5
ஜ,5
கீ,5
வ்,5
நோ,4
ஐ,4
ளே,4
ஈ,4
ழா,4
டொ,4
ளெ,4
னூ,4
ணீ,4
சௌ,3
வூ,3
ஷை,3
[,3
],3
பீ,3
ஷி,2
ழெ,2
ஏ,2
ஜா,2
யூ,2
நு,2
மௌ,2
ணே,2
பௌ,2
ளொ,2
ணொ,2
ழே,2
ஓ,2
﻿,1
ஸ,1
ஷ்,1
றூ,1
டூ,1
ஊ,1
நை,1
ணோ,1
றீ,1
நொ,1
டோ,1
வௌ,1
