letters,count
ன்,1014
ம்,930
க,801
க்,733
வ,703
ல்,685
;,666
&,666
அ,542
த,536
ர்,534
து,532
கு,522
ரு,515
த்,485
எ,411
ள்,411
ப,394
ப்,375
தி,341
டு,329
இ,326
ம,321
ட,318
ய,293
ன,285
கி,278
உ,274
ந்,266
ல,260
ற்,250
கா,242
ட்,233
ண்,222
வி,207
று,201
டி,195
ற,192
லை,186
ர,174
ங்,165
ய்,164
ள,159
மு,159
போ,156
செ,155
னி,154
தை,153
வா,144
ந,140
யி,138
ஒ,135
வு,135
யு,131
ரி,127
ச்,124
ளி,121
யா,120
லா,117
றி,114
வே,108
தா,105
ஆ,101
கொ,101
ளை,100
பு,98
ரை,97
னை,97
பா,95
மை,94
நா,94
சி,94
பி,91
கை,90
டை,89
லு,88
தே,88
ரா,88
றை,87
ழ்,84
றா,77
மே,76
ச,73
ளு,73
ண,69
னா,65
மி,64
வை,64
நி,64
மா,63
கே,61
னு,60
தோ,59
ழு,58
வீ,57
நீ,57
வெ,57
ஞா,56
லி,54
ழ,52
பெ,48
ஏ,46
ழை,42
யை,42
லே,41
சு,41
வ்,41
யே,40
கூ,40
டே,40
ணி,39
தெ,38
சொ,37
பொ,36
பே,35
தீ,34
னே,34
ழி,33
டா,32
மூ,32
சை,32
றே,31
நே,31
ணை,29
ளே,29
சா,27
ளா,25
வோ,25
ரே,25
யோ,23
கெ,22
னெ,22
பை,20
ஞ்,18
தொ,17
மோ,16
மீ,16
கோ,16
சே,15
ஓ,14
நெ,14
ரோ,14
வொ,11
யெ,11
நோ,10
பூ,9
ணே,9
னோ,8
மெ,8
லீ,8
ஈ,7
றொ,7
து஡,7
ணு,7
கீ,7
லெ,7
சூ,6
ளோ,6
லோ,5
ஊ,5
ஸ்,4
ணா,4
சோ,4
பீ,4
ம்஠,4
ன்஠,4
றெ,3
ழே,3
ஞ,3
றீ,3
மொ,3
யூ,2
ளெ,2
ணெ,2
ரெ,2
சீ,2
டீ,2
﻿,1
ல்஥,1
வூ,1
வ஧,1
஥,1
ணீ,1
றோ,1
நு,1
ன்஥,1
ற்஥,1
ப்஥஥஥஥஥,1
ங்஥஥,1
ழா,1
த்஥,1
ழெ,1
லொ,1
நொ,1
ங்஥஠,1
ட்஠,1
ற்஥஠,1
னீ,1
ரூ,1
த்஠,1
ம்஥,1
ல்஠,1
