letters,count
;,5603
&,5345
த,1464
ம்,1218
ம,1204
ன்,1007
வ,910
ர்,802
ய,783
ல்,764
க,733
ரு,709
தி,704
அ,677
த்,660
ன,582
ப,576
மு,462
து,459
க்,435
இ,432
கு,431
வி,378
ந்,375
ள்,362
லை,348
டு,319
கி,319
ட,314
னை,311
தை,307
ற்,302
ண்,277
னு,269
வு,267
ர,243
னி,243
ல,238
நி,238
வே,237
உ,236
ப்,230
பு,229
று,225
செ,212
எ,209
யி,205
ற,203
ய்,198
பொ,198
கா,190
ச,186
ங்,181
லா,168
யு,167
னே,167
மை,165
ரி,161
வா,156
டி,145
நா,141
யா,139
ந,135
ண,134
பா,133
டை,133
றி,131
ழ,129
மா,129
பி,126
ழி,121
கொ,115
ட்,108
மி,103
ச்,98
ஒ,97
லு,97
ளி,96
லி,96
வை,95
தா,95
ள,94
ழு,91
ஞ்,87
மே,82
ரை,80
சு,80
ஆ,79
சி,77
கை,74
சா,71
மொ,70
னா,69
ணி,63
தே,59
ளு,57
ழ்,57
றை,56
போ,55
ளை,53
வ்,47
நீ,46
பெ,44
யை,44
லே,42
ரா,41
சொ,41
டா,39
தொ,38
ஈ,34
தோ,31
மெ,29
வெ,28
நூ,27
சே,27
வோ,27
பே,27
சீ,26
றோ,26
யே,25
யெ,24
கெ,24
ஏ,24
கூ,24
ணை,23
மூ,23
சை,20
னோ,20
னொ,19
ளா,19
யொ,19
நு,18
தெ,18
ணா,18
மீ,18
கோ,18
யோ,17
தீ,17
',17
சூ,16
சோ,16
பை,15
ணு,14
நோ,14
ழை,14
நே,13
ஞா,13
நெ,12
ஞ,12
ஐ,12
பூ,11
வொ,11
கே,11
ஓ,10
றே,10
{,9
},9
ரோ,9
ஷ்,9
லோ,9
ஊ,8
னெ,8
வீ,8
ரே,7
தூ,7
கீ,7
ளோ,7
றா,7
லொ,7
ஸ்,6
ஷ,6
ரீ,6
பௌ,6
ரெ,4
றொ,4
டெ,4
யீ,4
மோ,4
டே,4
ஸ,3
பீ,3
ஃ,3
வூ,3
சௌ,3
ளொ,3
ணெ,2
லூ,2
ஹா,2
ழா,2
ளெ,2
டோ,2
நை,2
﻿,1
ஜு,1
[,1
],1
கௌ,1
யூ,1
ஞூ,1
லெ,1
ளே,1
ணோ,1
யௌ,1
றெ,1
மௌ,1
ஜ,1
டொ,1
