letters,count
;,3735
&,3725
க,907
த,786
வ,752
ரு,747
ம,715
ன்,650
ய,562
த்,562
ர்,498
க்,488
ம்,477
ன,443
ந்,432
தி,394
மு,390
ண்,346
ர,335
ப,328
ற்,307
ட,302
வி,294
து,291
கு,285
டு,275
ங்,274
டி,269
ல,257
ப்,255
மா,246
வா,232
யி,224
யு,220
பு,219
லை,216
யா,208
ய்,190
ள,188
கி,187
ச,184
ற,183
ட்,174
தா,173
னி,171
னை,171
வே,171
று,168
ணி,155
கொ,154
பா,153
செ,153
ல்,150
வு,149
ந,149
கா,146
ரி,145
மை,137
ள்,137
மி,134
ளி,134
மெ,128
னு,126
சி,119
வெ,119
ண,118
ச்,112
யே,112
பொ,111
ழ்,109
ணை,106
நீ,104
லி,103
றி,101
ஞ்,100
நி,100
பி,97
ணா,96
பெ,95
கை,93
ளே,92
னா,91
லா,90
மே,89
ரை,81
ழி,80
டை,77
ழ,73
யெ,72
றை,71
வை,68
நா,67
தெ,65
ரா,65
சு,64
ளை,62
லே,61
லோ,60
தே,59
ழு,58
கோ,56
பூ,53
ளு,50
லு,49
னெ,49
போ,44
தை,43
சை,41
தொ,37
டா,36
சே,34
யை,33
யொ,33
கீ,33
ழை,32
ஞா,32
சா,32
பே,31
சூ,30
கூ,30
கெ,30
மூ,29
தோ,29
யோ,28
னே,28
வீ,28
னூ,27
ளா,26
மொ,25
தீ,23
சோ,22
றா,22
மோ,22
லீ,22
றே,21
ணு,21
கே,20
னோ,19
நோ,18
சீ,18
நே,18
ரே,17
மீ,17
லெ,17
வ்,17
சொ,16
வொ,16
அ,15
னீ,15
ரெ,14
வோ,14
நு,13
நெ,13
தூ,12
பை,11
இ,10
ளெ,10
பீ,10
லொ,10
ணீ,10
{,9
},9
னொ,9
உ,8
றொ,8
டோ,8
டே,8
யீ,7
றோ,7
ரோ,7
ஆ,6
ழீ,6
றெ,6
யூ,6
ழா,5
டொ,5
ளோ,5
றீ,4
ணோ,4
நொ,4
எ,4
ணே,4
ஞ,4
நூ,4
டெ,4
வூ,3
டீ,3
ளொ,3
ஒ,2
ணெ,2
ரூ,2
ழே,2
ஃ,2
ரீ,2
﻿,1
ஈ,1
ஸ்,1
ரொ,1
றூ,1
ங,1
ஓ,1
ரா்,1
ளூ,1
ழெ,1
லூ,1
ணொ,1
ஏ,1
நை,1
ஊ,1
