letters,count
க,645
த்,501
க்,487
த,483
ன்,375
ம்,374
வ,374
ரு,360
ர்,336
ம,317
கு,308
ட,279
ண்,277
ப,276
ந்,262
வி,252
ங்,248
து,246
தி,232
ப்,229
மு,227
டு,221
ற்,212
ல,210
ன,204
டி,202
ய,191
ர,189
சி,175
ல்,156
ரி,145
று,143
கி,141
ற,136
கொ,133
கா,132
லை,123
யி,120
தா,114
ட்,110
ழி,107
றை,106
ள,98
பா,97
ளை,97
பு,95
மா,95
ழு,93
யா,89
வா,87
ள்,87
டை,87
றி,84
மே,82
அ,79
ஞ்,78
லி,77
ச,76
பொ,76
ய்,76
ந,73
யு,73
ண,72
செ,70
பி,69
னை,68
ச்,67
ரை,66
சு,65
மி,65
கை,65
ழ,60
நி,57
ளி,56
வெ,56
ணி,56
வு,55
லா,54
தெ,51
சை,50
னு,49
தே,49
ரே,48
னி,47
ழ்,47
தொ,46
ழை,45
பெ,43
நெ,43
ஆ,43
வே,40
நா,40
வை,39
கோ,38
இ,35
யெ,35
யே,34
ரா,33
சீ,33
னே,32
கூ,31
பூ,31
லு,31
னா,31
தோ,30
மொ,30
வீ,30
தை,30
ணை,29
மை,29
கே,29
லே,28
உ,26
மெ,26
ணு,25
போ,25
றா,25
நீ,24
மோ,22
டா,21
கெ,20
எ,19
யோ,19
நே,18
ளு,16
மூ,16
ரெ,14
பே,14
டெ,14
பை,14
டொ,13
ளெ,13
தூ,12
னெ,12
லெ,12
வ்,12
சே,12
லொ,12
யொ,11
ளே,11
சொ,11
ணா,10
சா,10
யை,9
கீ,9
றெ,9
னொ,8
வொ,8
ணொ,8
சூ,8
ளா,8
தீ,8
யீ,7
னீ,7
ரொ,7
நு,7
றே,7
ணே,7
டே,6
ரோ,6
ஒ,6
ணெ,6
றோ,6
சோ,6
மீ,5
ணீ,5
பீ,5
றொ,4
ளொ,4
டோ,4
ஊ,4
ழா,4
வோ,4
ஏ,4
யூ,4
ரீ,3
ஓ,3
னோ,3
ளோ,3
றீ,3
னூ,3
லீ,2
ளீ,2
லோ,2
லூ,2
டீ,2
டூ,2
﻿,1
ஸ்,1
;,1
©,1
ணோ,1
ஞா,1
ழொ,1
றூ,1
ஐ,1
நூ,1
நோ,1
வௌி,1
ஞ,1
ஈ,1
தௌி,1
