words,count,book
என்று,282,pmuni0223_01.html
ஒரு,181,pmuni0223_01.html
கொண்டு,144,pmuni0223_01.html
அவன்,139,pmuni0223_01.html
அந்த,121,pmuni0223_01.html
விக்கிரமன்,106,pmuni0223_01.html
என்ன,100,pmuni0223_01.html
பொன்னன்,91,pmuni0223_01.html
இரத்தின,82,pmuni0223_01.html
வந்து,81,pmuni0223_01.html
வேண்டும்,79,pmuni0223_01.html
ஆனால்,77,pmuni0223_01.html
குந்தவி,77,pmuni0223_01.html
நான்,75,pmuni0223_01.html
அவனுடைய,74,pmuni0223_01.html
பிறகு,72,pmuni0223_01.html
இந்த,63,pmuni0223_01.html
தான்,55,pmuni0223_01.html
குதிரை,52,pmuni0223_01.html
என்றான்,52,pmuni0223_01.html
ஒற்றர்,51,pmuni0223_01.html
இப்போது,47,pmuni0223_01.html
அது,45,pmuni0223_01.html
பொன்னா,40,pmuni0223_01.html
வந்தது,39,pmuni0223_01.html
என்ற,39,pmuni0223_01.html
அவர்கள்,38,pmuni0223_01.html
இல்லை,38,pmuni0223_01.html
இன்னும்,38,pmuni0223_01.html
வியாபாரி,37,pmuni0223_01.html
யார்,36,pmuni0223_01.html
அவர்,36,pmuni0223_01.html
சற்று,35,pmuni0223_01.html
அந்தக்,35,pmuni0223_01.html
சக்கரவர்த்தி,35,pmuni0223_01.html
பெரிய,35,pmuni0223_01.html
விக்கிரமனுடைய,34,pmuni0223_01.html
மகாராஜா,34,pmuni0223_01.html
அருள்மொழி,34,pmuni0223_01.html
தலைவன்,33,pmuni0223_01.html
அப்போது,33,pmuni0223_01.html
வந்த,33,pmuni0223_01.html
நீர்,33,pmuni0223_01.html
தன்,31,pmuni0223_01.html
கேட்டான்,31,pmuni0223_01.html
அங்கே,31,pmuni0223_01.html
போல்,30,pmuni0223_01.html
அந்தச்,30,pmuni0223_01.html
சில,30,pmuni0223_01.html
நீ,30,pmuni0223_01.html
என்,29,pmuni0223_01.html
செண்பகத்,29,pmuni0223_01.html
போய்,29,pmuni0223_01.html
சமயத்தில்,29,pmuni0223_01.html
ஒருவேளை,28,pmuni0223_01.html
அப்பா,28,pmuni0223_01.html
சக்கரவர்த்தியின்,28,pmuni0223_01.html
பற்றி,27,pmuni0223_01.html
தன்னுடைய,27,pmuni0223_01.html
ஐயோ,27,pmuni0223_01.html
ஏதோ,27,pmuni0223_01.html
திடீரென்று,27,pmuni0223_01.html
கொண்டான்,26,pmuni0223_01.html
அந்தப்,26,pmuni0223_01.html
இரண்டு,26,pmuni0223_01.html
போக,26,pmuni0223_01.html
இந்தக்,26,pmuni0223_01.html
சிவனடியார்,26,pmuni0223_01.html
திரும்பி,25,pmuni0223_01.html
திரும்ப,25,pmuni0223_01.html
மேலே,25,pmuni0223_01.html
மட்டும்,24,pmuni0223_01.html
சோழ,24,pmuni0223_01.html
செய்து,24,pmuni0223_01.html
இங்கே,24,pmuni0223_01.html
முன்னால்,24,pmuni0223_01.html
ராணி,24,pmuni0223_01.html
அவள்,24,pmuni0223_01.html
பார்த்தான்,24,pmuni0223_01.html
கொண்டிருந்தது,23,pmuni0223_01.html
நேரம்,23,pmuni0223_01.html
அடிக்கடி,23,pmuni0223_01.html
தோன்றியது,23,pmuni0223_01.html
உடனே,23,pmuni0223_01.html
இது,23,pmuni0223_01.html
ஏன்,23,pmuni0223_01.html
குள்ளன்,23,pmuni0223_01.html
குந்தவியின்,23,pmuni0223_01.html
உள்ளுறை,22,pmuni0223_01.html
சுவாமி,22,pmuni0223_01.html
மாரப்ப,22,pmuni0223_01.html
மகேந்திரன்,22,pmuni0223_01.html
மின்பதிப்பு,21,pmuni0223_01.html
குரல்,21,pmuni0223_01.html
அத்தியாயம்,21,pmuni0223_01.html
மேல்,21,pmuni0223_01.html
பார்த்துக்,21,pmuni0223_01.html
வேறு,21,pmuni0223_01.html
முகத்தில்,21,pmuni0223_01.html
எனக்கு,21,pmuni0223_01.html
ஒன்றும்,21,pmuni0223_01.html
எங்கே,21,pmuni0223_01.html
அட்டவணைக்குத்,21,pmuni0223_01.html
பார்த்து,21,pmuni0223_01.html
என்றாள்,20,pmuni0223_01.html
அல்லது,20,pmuni0223_01.html
தெரிந்து,20,pmuni0223_01.html
ஐயா,20,pmuni0223_01.html
எல்லாம்,20,pmuni0223_01.html
விக்கிரமனுக்கு,20,pmuni0223_01.html
தூரம்,20,pmuni0223_01.html
அவ்வளவு,19,pmuni0223_01.html
பார்த்திப,19,pmuni0223_01.html
பல்லவ,19,pmuni0223_01.html
அவளுடைய,19,pmuni0223_01.html
அம்மா,19,pmuni0223_01.html
செய்ய,19,pmuni0223_01.html
மறுபடியும்,19,pmuni0223_01.html
அண்ணா,19,pmuni0223_01.html
இருந்தது,18,pmuni0223_01.html
அவனுக்கு,18,pmuni0223_01.html
கொள்ள,18,pmuni0223_01.html
கொஞ்சம்,18,pmuni0223_01.html
இன்னொரு,18,pmuni0223_01.html
கை,18,pmuni0223_01.html
என்றார்,18,pmuni0223_01.html
அவனை,17,pmuni0223_01.html
இவ்வளவு,17,pmuni0223_01.html
கொஞ்ச,17,pmuni0223_01.html
தெரியுமா,17,pmuni0223_01.html
சென்ற,17,pmuni0223_01.html
சென்று,17,pmuni0223_01.html
சமயம்,17,pmuni0223_01.html
சொல்ல,17,pmuni0223_01.html
வியாபாரியின்,17,pmuni0223_01.html
பற்றியும்,17,pmuni0223_01.html
ஏதாவது,17,pmuni0223_01.html
சென்றான்,17,pmuni0223_01.html
தெரிந்தது,17,pmuni0223_01.html
போய்க்,16,pmuni0223_01.html
நோக்கி,16,pmuni0223_01.html
ஞாபகம்,16,pmuni0223_01.html
மூன்று,16,pmuni0223_01.html
மனம்,16,pmuni0223_01.html
போன,16,pmuni0223_01.html
பூபதி,16,pmuni0223_01.html
பாதையில்,16,pmuni0223_01.html
வழியில்,16,pmuni0223_01.html
சிறிது,15,pmuni0223_01.html
ஆமாம்;,15,pmuni0223_01.html
தூரத்தில்,15,pmuni0223_01.html
இருக்கிறது,15,pmuni0223_01.html
முடியவில்லை,15,pmuni0223_01.html
அதன்,15,pmuni0223_01.html
இவ்விதம்,15,pmuni0223_01.html
பார்த்த,15,pmuni0223_01.html
அவருடைய,15,pmuni0223_01.html
நாம்,15,pmuni0223_01.html
கீழே,15,pmuni0223_01.html
