letters,count
;,2128
&,2070
ம்,1863
ன்,1606
க,1499
க்,1309
தி,1262
த,1167
த்,953
ல்,884
வ,844
ந்,757
ர்,755
ண்,714
ரு,708
ச,687
ள்,674
து,633
கு,632
ப,617
ம,597
அ,594
ங்,568
ய,563
ன,561
வி,560
ய்,555
டு,553
ப்,489
ர,489
வா,482
ல,438
ற்,425
னை,412
மு,401
ட,393
யி,374
எ,374
று,368
இ,354
நி,351
வே,340
டி,317
கா,306
ற,304
கி,299
தா,298
றி,297
யா,287
யு,284
பு,283
ட்,279
மா,278
பா,267
லை,265
ரி,262
லா,261
ந,259
ளி,255
மை,250
உ,244
தே,241
னி,240
செ,230
ண,228
ணி,226
சி,217
ள,212
வெ,209
நா,194
ழ்,189
ச்,188
லே,180
கே,177
பொ,168
னு,168
ழி,164
லி,159
லு,159
ஞ்,156
போ,154
மி,153
ரா,150
வு,147
பெ,145
பி,145
மே,145
கொ,144
தை,143
யே,139
டை,139
சு,130
யெ,129
தீ,128
கை,124
ஆ,122
னே,117
தெ,116
மெ,113
நீ,110
வை,110
ளை,108
தோ,107
ஓ,101
றை,95
ழு,92
வீ,90
தொ,87
சா,86
யை,80
சை,80
ரை,78
டா,78
கோ,76
ளு,76
சே,74
ழ,74
ணு,72
பே,71
னா,67
சொ,66
ணை,65
ஒ,64
வோ,64
நெ,63
றா,62
நே,62
றே,61
கூ,60
டே,56
பூ,54
கெ,46
ளே,45
மீ,44
யோ,44
மொ,42
ஏ,41
மோ,39
ரே,37
ளா,37
மூ,36
சோ,36
ழை,35
ஞா,35
ஸ்,32
ஜ,29
றோ,29
யொ,29
ஐ,27
சூ,27
னெ,27
டீ,26
ணா,25
ஊ,25
டோ,24
ளெ,24
நோ,23
லெ,22
ரீ,22
கீ,19
னோ,18
னொ,18
ளீ,17
ரெ,17
பை,15
லோ,15
ஈ,14
பீ,14
சீ,13
ஷி,13
ஃ,12
டெ,12
வ்,12
தூ,12
ஹா,12
',11
ஜ்,10
நு,10
றொ,9
நூ,8
றெ,8
லொ,7
ரோ,7
வொ,6
நொ,5
ணே,5
ளொ,5
ரொ,5
ங,5
லீ,5
ரூ,5
ஸ,5
ளோ,5
னீ,5
ழா,4
ஹ,4
ழீ,4
ஹே,4
டொ,4
ஷ்,4
ஹோ,3
ணீ,3
ஜா,3
றீ,3
ஞ,3
©,2
மௌ,2
ணொ,2
லூ,2
யீ,2
ஹி,2
ணெ,2
யூ,2
ழே,2
வூ,2
ஜோ,2
﻿,1
ஸீ,1
ஸு,1
நை,1
ஸா,1
ஷ,1
ழெ,1
னூ,1
ஸி,1
ஜு,1
ணோ,1
