letters,count
ன்,3774
ம்,3135
த,3120
க,2971
வ,2528
து,2191
த்,2125
ய,2000
க்,1957
ர்,1922
ற்,1889
ந்,1874
ரு,1801
கு,1705
ப,1561
று,1519
ல்,1506
ற,1434
இ,1398
ப்,1375
ங்,1367
ம,1284
ன,1277
தி,1218
அ,1212
ல,1183
ண்,1130
டு,1064
றி,992
வி,948
ட,927
லை,898
மு,895
ர,853
ள்,839
கா,788
கி,774
ரி,766
ட்,749
பு,745
ய்,736
யு,729
யி,716
எ,712
உ,705
பி,699
லி,662
நி,654
கூ,636
யா,623
பா,588
பொ,583
னு,580
சி,571
வா,571
ண,565
தா,555
ழி,555
',530
வு,521
னை,519
வே,493
பெ,489
டி,489
மை,475
மா,472
செ,464
கை,453
ஞ்,426
கொ,415
னி,414
ந,413
லு,394
ச்,380
ள,359
னா,355
ரை,342
றை,335
டை,333
ணை,329
தோ,325
ழ,314
ழு,305
றா,304
வெ,300
லா,298
;,294
மி,283
ளி,279
போ,275
மெ,275
தொ,257
ழ்,257
நா,254
ஆ,253
வை,243
தெ,232
ஒ,232
ளை,226
நெ,216
ணி,201
சு,195
மே,194
ளு,192
ரா,187
நீ,179
வ்,178
தே,172
னே,160
தை,157
யெ,156
ளா,141
கோ,138
கே,130
‌,130
யோ,128
னெ,126
ச,122
சா,122
ஏ,119
சே,118
மொ,116
ரெ,111
யே,111
ஐ,109
யை,106
ழை,104
பூ,103
தூ,101
டா,99
சூ,98
லெ,97
†,97
றே,89
நு,88
றோ,87
நூ,85
மூ,85
ஃ,77
நோ,77
ளே,72
சை,70
னோ,70
சொ,70
ஓ,70
‡,70
ரே,69
தீ,69
யொ,67
ணு,66
லே,65
கெ,65
மீ,62
றெ,59
ளெ,54
பே,53
வீ,52
ஊ,52
லோ,51
&,50
டோ,50
பை,49
வோ,42
ரோ,40
§,40
டெ,37
னொ,36
$,35
வொ,34
ணா,34
ழா,32
டே,30
றொ,30
ரீ,30
ஈ,29
மோ,29
லொ,28
’,26
ங,25
றீ,25
டொ,24
ஞா,24
ரூ,23
ரொ,22
ழீ,21
டூ,20
ணே,20
னீ,19
ணெ,19
ளோ,17
லூ,17
‘,17
யீ,16
ஞ,16
யூ,15
வூ,15
சீ,15
நே,14
ளொ,13
னூ,12
ணீ,12
{,11
},11
றூ,11
டீ,10
ணோ,10
சோ,9
நொ,9
ஞை,8
¶,8
ழெ,7
கௌ,7
கீ,6
ளீ,6
பீ,6
லீ,5
ழூ,5
வௌ,4
ணொ,4
ளூ,3
ஞெ,3
ழே,2
ழொ,2
து்,2
﻿,1
வே்,1
றுா,1
|,1
தி்,1
–,1
வி்,1
பௌ,1
ஞி,1
நீ்,1
யோ்,1
நி்,1
நை,1
ப்ெ,1
