letters,count
ன்,6249
க,5000
ம்,4807
க்,3940
ல்,3830
து,3691
ந்,3507
வ,3396
அ,3283
எ,3197
த்,3153
த,3063
ரு,2769
ர்,2742
ப்,2736
ப,2566
கு,2307
தி,2246
டு,2235
இ,2061
டி,1988
ட்,1986
ள்,1763
ண்,1755
று,1714
ய,1600
வி,1530
ட,1447
ர,1347
தா,1267
ற்,1246
கி,1237
போ,1204
ம,1175
ங்,1173
ன,1017
பா,993
கா,975
லை,965
உ,929
மா,918
ல,893
யா,871
ற,831
மு,828
சி,819
யி,812
ரி,775
கொ,750
ச,726
நா,714
ய்,697
ச்,688
வா,687
றா,681
வே,671
ஒ,659
னா,652
டை,639
பி,621
றி,608
வு,597
தே,583
தை,576
ண,575
ந,570
னு,562
பு,561
ஆ,552
யு,529
செ,526
ள,524
லா,524
சொ,491
ளி,488
னை,460
கை,458
லு,444
டா,441
பெ,427
ழ,406
கே,403
ளை,401
றை,369
லி,365
மை,363
ழு,333
நி,329
னே,320
தெ,291
பே,280
கூ,273
யே,268
ளு,266
யை,258
ஏ,251
வை,250
ணி,248
ரை,240
தோ,238
னி,236
சு,233
மே,232
நீ,232
வீ,228
றே,226
ழி,218
சா,217
ழ்,206
;,195
ரா,195
வ்,189
மி,183
டே,173
வெ,162
ழை,155
ஊ,145
தொ,144
பொ,142
பை,139
நே,115
யோ,115
மூ,108
லே,105
ஞ்,99
சே,93
ளா,91
நெ,86
ணா,84
ரே,83
ஓ,82
கெ,81
சை,80
னோ,75
பூ,68
வோ,67
கோ,64
ளே,64
ணை,60
றோ,53
மெ,53
ஸ்,53
லூ,52
ளோ,50
ணு,49
நோ,48
சோ,41
ணீ,41
ரோ,40
தூ,39
ழா,39
',39
தீ,37
மோ,36
லோ,36
ஈ,29
டோ,29
ஐ,28
கீ,26
நு,23
நூ,22
வொ,22
றொ,21
மொ,21
’,20
ழே,20
சீ,19
யெ,19
யூ,16
லீ,16
மீ,14
றீ,14
ஞா,12
{,11
},11
சூ,11
ஞ,9
ணோ,9
நொ,9
னொ,9
ரூ,8
ரெ,7
பீ,6
லெ,6
ஸி,6
ணெ,5
றெ,5
ரொ,5
னீ,5
டீ,5
‘,4
டெ,4
டொ,4
ணே,4
ணூ,4
ரீ,3
ஷி,3
னெ,3
ளூ,2
ஸை,2
வூ,2
ழோ,2
ளீ,2
﻿,1
&,1
ஜா,1
யொ,1
யீ,1
றூ,1
ஜி,1
ஷ்,1
