letters,count
ன்,1201
க,856
ம்,850
வ,706
ர்,701
த,683
ந்,610
த்,602
ம,584
ங்,576
க்,527
ய,486
ரு,486
து,463
ல்,454
கு,416
டு,409
ற்,407
ட,399
ற,374
ல,368
ன,366
ப,348
ப்,340
தி,340
வி,302
ண்,300
டி,287
ர,271
யி,239
ள்,234
மு,234
வா,231
ட்,220
கா,219
அ,211
செ,201
பு,199
கி,190
லை,189
மா,188
று,185
யா,184
கொ,181
கை,176
வே,173
சி,171
றி,168
தா,168
ய்,167
ஞ்,165
ரி,165
இ,160
பி,154
கோ,151
னை,151
ரை,150
ழி,147
யு,143
ந,138
றை,138
ள,134
பா,132
பெ,129
ழ்,124
தோ,124
நி,122
உ,117
ச்,116
ஆ,111
ழு,106
ளி,105
மி,102
நீ,102
ணி,102
ண,100
டை,97
வு,97
போ,93
பொ,93
எ,89
ச,85
வெ,84
ழ,83
லி,82
;,81
னி,81
தே,80
தெ,80
தை,79
னு,73
நா,73
தொ,69
லா,69
கெ,68
மே,64
யோ,64
ளை,60
மை,59
லு,58
கூ,56
வை,54
கே,54
ஒ,53
நெ,51
சை,50
சு,49
னா,49
பூ,47
றே,46
சா,45
மெ,45
டா,41
ரா,41
ஏ,41
தீ,38
ழை,37
பே,37
யொ,36
ளு,34
சே,34
மொ,33
றா,33
வோ,32
யெ,31
யை,30
தூ,30
வீ,28
ரெ,27
ணு,24
மூ,23
ணை,23
ஊ,22
ளா,22
சூ,22
ரோ,21
ஈ,21
வ்,20
ழா,19
னோ,19
பை,19
சொ,17
ஓ,17
னெ,16
ணா,16
லோ,16
றோ,15
டே,15
நூ,14
யே,14
சீ,14
றெ,14
ஐ,14
ஞா,14
ரே,13
லே,13
ரொ,13
டோ,12
மோ,12
சோ,12
னே,12
நோ,12
லெ,12
{,11
},11
யீ,11
னொ,11
மீ,11
நு,11
ழீ,11
கீ,10
றொ,9
வொ,9
டொ,8
ளெ,8
ளொ,8
றூ,7
ரீ,7
டீ,7
ளோ,6
பீ,6
ளே,6
ரூ,6
ணோ,6
ஞூ,6
ஞ,6
ணீ,6
றீ,5
நே,5
ஃ,5
யூ,5
லொ,5
ணே,4
னூ,4
டூ,4
ளீ,4
லீ,4
வூ,3
ணெ,3
டெ,3
நை,3
லூ,3
ழோ,2
னீ,2
ழெ,2
﻿,1
&,1
தொ,1
©,1
ஞி,1
ஞை,1
ணூ,1
ஞெ,1
ழொ,1
ி,1
