letters,count
ம்,1178
த,894
ன்,871
வ,710
ல்,626
த்,591
க,589
கு,525
ர்,521
லு,470
வி,451
இ,446
ற்,442
அ,391
ய,387
உ,386
க்,366
ரு,360
து,322
ப,317
ற,314
ப்,293
கி,290
ரி,289
ம,284
டு,284
று,282
ங்,278
எ,267
ட,266
ந்,253
பு,231
லை,226
பா,217
பி,204
ல,202
தி,199
றி,197
வு,196
கை,194
ர,184
ன,182
ண,181
ழி,172
ள்,168
யி,158
றை,151
ரை,143
ண்,140
ட்,140
சி,132
ள,130
கா,128
மு,127
மை,126
ஆ,124
ய்,117
பொ,115
ச்,114
செ,114
கூ,114
லி,113
நி,103
னை,100
யு,95
ழ்,87
ழ,82
ஒ,78
ழு,78
ந,73
டை,73
பெ,73
னு,73
டி,69
வே,69
போ,61
தொ,61
தே,61
றா,59
நா,57
வை,57
வா,55
தா,54
னி,50
யா,50
கொ,44
ளை,44
யை,44
சா,43
மொ,43
தெ,41
யோ,40
யே,40
தோ,39
ளி,38
தை,38
நெ,37
ணை,35
ஏ,35
சொ,35
சே,35
ணி,34
ஊ,33
வோ,32
ஞ்,32
மே,31
ச,30
னா,30
நீ,29
வ்,29
மூ,26
வெ,26
ஓ,26
லா,26
ஈ,25
ஐ,25
மீ,25
ரா,24
மி,24
மா,24
ளு,24
மெ,23
சு,20
கே,19
ழை,19
டா,18
கோ,16
நோ,15
ரே,15
பூ,14
தீ,14
டோ,14
யொ,13
னொ,13
யீ,13
னே,12
நே,12
நு,11
;,10
சூ,10
றோ,10
பே,10
{,9
},9
சை,9
லோ,9
ழா,7
தூ,7
னோ,7
லே,7
ளே,6
கெ,5
ழீ,5
பை,5
·,5
ணு,5
ரொ,5
வொ,5
றே,5
நொ,5
¨,4
சீ,4
றெ,4
டே,4
¢,4
நூ,3
றீ,3
ணா,3
சோ,3
ளா,3
&,2
[,2
],2
ழோ,2
லொ,2
ளொ,2
ங,2
§,2
றொ,2
﻿,1
©,1
கீ,1
வீ,1
ரூ,1
ணெ,1
ஞா,1
டூ,1
ஞ,1
றூ,1
னெ,1
யூ,1
மோ,1
£,1
ரோ,1
ணீ,1
ரெ,1
ளோ,1
