letters,count
ன்,2797
;,2622
&,2613
ம்,2480
க,1577
ல்,1430
ர்,1398
அ,1199
து,1169
எ,1148
த,1130
வ,1073
த்,953
ரு,916
ண்,907
க்,904
கு,870
இ,848
ய்,814
ந்,786
ள்,773
உ,771
ம,756
ப,690
ல,688
ஆ,673
தி,667
ட,608
ய,591
று,585
மா,526
னை,526
வி,504
ப்,468
ர,449
டு,449
ன,427
வா,414
ங்,414
ற்,398
ற,383
தா,378
டி,373
மு,363
கி,354
ண,321
யா,314
செ,308
பு,301
கொ,295
பி,287
நி,285
ழி,277
ச,267
னே,264
னு,262
கா,262
ந,255
ழ்,253
லை,246
வு,235
நா,235
றி,234
பா,233
மே,224
யு,216
ள,214
ஒ,213
யி,206
கோ,204
யே,203
தே,201
லா,200
டை,199
வை,199
ட்,195
ஏ,191
ரா,191
ச்,187
ṇ,187
னி,185
நீ,183
பெ,177
ழு,175
ரை,174
வே,166
ணி,166
சு,155
மி,150
மை,149
கை,148
ரி,145
றை,144
கூ,141
சி,135
ளி,132
ஞ்,130
தொ,122
லு,121
மொ,120
தை,117
ஓ,116
பொ,115
கே,114
ழ,113
லி,110
சொ,104
டா,103
’,102
நெ,98
னா,98
ளு,97
போ,97
தோ,95
றா,92
லே,89
மூ,87
வீ,82
சே,82
ஞா,82
சோ,81
யை,78
ழா,76
றே,72
தீ,69
தெ,68
சை,67
வெ,67
ரே,65
பூ,64
பே,62
ளே,60
ணை,60
ளை,59
ஊ,59
ளா,57
சூ,55
ḍ,52
ஈ,51
னோ,51
ணு,50
நோ,47
வ்,46
யோ,45
சீ,43
கீ,41
ஐ,40
சா,39
டே,37
நு,34
ழை,33
ṭ,33
மெ,30
தூ,29
ணா,28
மீ,28
டீ,24
‘,24
—,23
ரீ,22
லோ,22
மோ,20
கெ,18
பை,17
நை,15
லீ,14
நே,13
ணோ,12
{,11
},11
ரோ,11
நூ,11
ஃ,10
ணெ,10
ழீ,10
யொ,9
',9
னொ,8
வோ,8
ங,7
டோ,7
ணே,6
நொ,6
றோ,6
ணீ,6
றொ,5
பீ,4
யீ,4
றீ,3
ளீ,3
கௌ,2
ஹா,2
னீ,2
லொ,2
ஸ்,2
டொ,2
﻿,1
வொ,1
ஜ,1
ணொ,1
ஷ,1
ஷா,1
ழே,1
…,1
ணூ,1
ṛ,1
லூ,1
ளோ,1
யூ,1
