letters,count
ம்,643
ல்,550
ன்,456
த,444
க,441
வ,385
;,347
ர்,344
&,338
த்,306
ப,303
து,280
அ,247
ய,228
ரு,227
இ,211
தி,202
கு,195
ப்,191
க்,189
ர,179
று,179
ந்,176
ற்,166
ம,161
மு,159
ற,150
எ,148
பா,145
ண்,142
ன,139
உ,137
ல,132
ள்,130
பு,124
வி,122
ய்,120
ட,115
ங்,114
டு,110
ஆ,103
றி,97
டி,87
லை,87
ந,84
ரி,82
ட்,81
சி,79
ரை,77
செ,76
வா,76
கா,76
றை,75
தா,70
நி,69
ண,67
பொ,65
கை,65
ச,63
பி,63
யா,62
யி,61
ழி,61
நா,61
லி,56
வை,55
வே,54
ள,54
டை,53
மா,53
கி,53
னு,52
வு,51
ழு,49
ணி,48
ஓ,48
ரே,47
னை,46
யு,45
பெ,45
ஒ,44
சொ,43
வெ,42
நூ,41
ழ்,41
னி,41
தொ,40
லு,39
தோ,39
ச்,36
லா,35
கொ,34
சா,33
மே,32
யே,32
மூ,31
ஏ,30
ளை,29
கோ,29
மை,28
கூ,28
ஈ,26
ளி,26
பே,26
நெ,25
மொ,24
தே,24
போ,23
நீ,22
மி,21
சு,21
தை,19
சை,19
ஐ,19
கே,19
ழ,19
தெ,18
பூ,16
லே,16
சீ,16
சே,16
ஞ்,16
டா,15
ரா,15
ஊ,15
னா,14
யோ,14
னே,14
ளா,14
மெ,13
நே,12
ளு,12
தீ,12
சூ,11
வ்,11
றா,11
ளே,10
',10
{,9
},9
ழை,9
லோ,9
வோ,8
யை,8
ணை,8
றெ,7
தூ,7
ணு,6
கீ,6
னூ,5
நு,5
ஞ,4
டூ,4
ஞா,4
·,4
மீ,4
றே,3
னோ,3
னொ,3
ழா,3
றொ,2
டே,2
ரோ,2
ரெ,2
றோ,2
நோ,2
﻿,1
பௌ,1
¢,1
ஔ,1
டெ,1
லெ,1
ஞொ,1
சோ,1
யூ,1
¨,1
ணோ,1
வீ,1
ரொ,1
பை,1
கெ,1
ஞை,1
மோ,1
வொ,1
