letters,count
ம்,3570
ன்,3369
த,2676
க,2442
ல்,2185
ர்,2085
;,2060
வ,1895
அ,1851
&,1708
து,1574
த்,1438
ன,1325
ம,1288
கு,1275
ந்,1267
இ,1264
எ,1170
க்,1157
ரு,1153
உ,1101
தி,1005
ர,1001
ள்,994
ய,979
ப,924
று,917
ண்,880
டு,844
ட,843
வி,796
மு,794
ல,771
ங்,696
ப்,692
ற,617
கி,614
பு,589
ஆ,568
ய்,547
ற்,520
யி,517
',489
மா,479
னி,478
ரி,446
சி,431
ச,428
வா,419
லை,411
டை,408
ளி,390
னை,388
தா,387
ந,385
டி,383
கை,369
செ,362
பி,360
ஒ,355
நி,341
றி,338
ள,337
யு,323
ஏ,323
கா,321
கொ,320
ண,314
யா,302
லா,302
ட்,295
றை,295
வே,293
மை,291
பொ,290
வு,289
னு,285
சு,284
ழி,276
ச்,266
போ,259
ழு,258
லி,253
ஓ,249
னா,242
ரை,242
பா,228
ணி,224
வெ,221
லு,218
ழ்,217
ழ,209
நா,205
மி,204
வை,204
நீ,200
பெ,195
ரா,177
கோ,173
தோ,171
மே,168
தே,163
தை,152
ளை,143
றா,139
யை,136
தொ,133
கூ,127
ளு,117
நெ,115
சை,111
ழை,105
ஞ்,104
சா,96
பூ,94
யோ,86
ஈ,84
வீ,83
சே,82
வ்,82
நோ,74
தீ,74
ணை,72
மெ,70
டா,70
சொ,69
சூ,68
தெ,66
கே,59
மீ,57
ஊ,56
தூ,56
நு,55
யே,54
மூ,51
ணு,50
ரோ,48
சோ,48
லோ,43
மொ,43
ஐ,42
பே,38
நூ,34
ளா,34
னோ,33
சீ,28
னே,26
ணா,23
ளோ,22
கீ,21
யொ,21
நே,20
ழா,20
பை,19
கெ,18
ரொ,18
கௌ,15
ரீ,15
மோ,13
றே,12
{,11
},11
லே,11
ஞா,10
ஞ,10
லொ,10
றோ,9
ரே,8
வோ,8
யெ,8
”,8
யூ,8
‘,8
நொ,7
ணெ,7
டே,7
ளே,6
மௌ,6
வொ,6
னொ,6
பீ,5
லெ,5
ஃ,4
ணோ,4
யீ,4
லீ,4
ளொ,4
’,4
ழீ,3
டொ,3
ஞை,3
நை,3
ணொ,3
லூ,2
டெ,2
றெ,2
ரெ,2
பௌ,2
டோ,2
வௌ,2
﻿,1
றூ,1
ழூ,1
ஞி,1
னெ,1
டீ,1
ழே,1
ணீ,1
“,1
ணே,1
