letters,count
ன்,479
த,336
க,297
வ,292
த்,262
ந்,256
ன,238
ம,229
ற்,228
ரு,219
தி,209
ய,195
க்,186
ம்,180
ப,159
ட,152
ர்,148
ங்,148
ர,139
ல,136
ல்,124
ற,124
ண்,118
மா,108
து,106
தே,106
கு,94
தா,92
ப்,91
று,86
னு,83
பா,82
டு,82
மு,77
கி,75
யு,75
னி,75
வி,73
ரி,73
கா,73
னை,73
ஞ்,70
யி,63
ய்,63
டி,62
யெ,62
றே,62
வா,61
லை,61
மி,59
யா,59
சி,58
ச,58
ட்,56
னே,50
போ,50
நெ,49
நி,49
ந,47
றி,47
ண,46
செ,46
யே,46
லி,45
மே,44
றா,43
பு,43
சே,39
கே,39
ச்,38
சு,36
ள,36
யை,35
கோ,32
வை,31
மெ,31
வெ,31
தீ,30
கொ,30
வே,28
ள்,27
தை,27
தோ,27
ணி,26
னெ,26
லெ,25
நா,24
தெ,24
னா,24
பொ,24
வீ,23
ரை,23
ழு,23
லே,23
லு,22
சீ,21
ளி,20
டை,20
மை,20
றை,19
லா,19
ழ,19
வு,18
ணு,17
றோ,16
ரா,15
ழ்,15
பி,14
கூ,14
டா,13
ழி,13
மோ,13
நீ,13
சா,12
தொ,12
{,11
},11
பே,11
பூ,11
றெ,11
கை,11
;,10
ளே,10
நே,10
ளு,10
யோ,10
ரீ,9
யீ,9
னோ,9
லோ,9
கெ,9
ஸ்,8
பை,8
ளெ,8
ணை,7
இ,7
அ,7
டே,7
மீ,7
ரே,7
தூ,7
சொ,7
ஞா,6
ஆ,6
ளா,6
கீ,6
மொ,6
சோ,6
றொ,6
லொ,6
மூ,5
யொ,5
ரெ,5
உ,5
றீ,5
பெ,5
நை,5
ளை,4
ணெ,4
னீ,4
எ,4
டோ,4
ஏ,4
சை,4
வ்,4
ணா,3
டொ,3
ணீ,3
டெ,3
வொ,3
ஞ,3
ளீ,3
ஓ,3
நோ,3
வோ,3
லூ,2
ஒ,2
நூ,2
லீ,2
ணே,2
ங,2
ணோ,2
றூ,2
ரூ,2
﻿,1
&,1
ஷே,1
‍,1
ரொ,1
யூ,1
ஊ,1
சூ,1
னொ,1
னூ,1
ழா,1
ளோ,1
ழை,1
