letters,count
ம்,2105
க,2082
ன்,1467
ல்,1427
த,1159
வ,1104
து,1089
க்,1000
ப்,930
அ,919
இ,904
கு,898
ட,867
டி,849
ந்,814
த்,809
ப,789
டு,784
ரு,782
தி,760
எ,754
பா,740
ர்,676
ள்,652
ண்,647
ய,642
று,585
ன,583
ள,546
சி,535
ர,526
ற்,504
யி,497
ட்,477
சை,472
ல,458
ற,443
மு,437
டை,413
ச்,381
கி,376
வி,352
ங்,351
ளி,345
ம,332
மை,326
கா,322
உ,313
தா,306
சீ,300
ந,288
றி,262
யா,259
ஒ,256
மி,249
பு,248
யு,244
னி,244
லு,233
ஆ,228
பெ,224
நா,216
ரி,209
கை,206
லா,203
லி,203
ச,189
ளு,186
ரை,185
ழு,181
வா,180
மா,177
கொ,175
சொ,167
லை,167
ய்,165
வே,158
ளை,158
னை,157
’,154
‘,154
தொ,152
வு,149
ணி,143
ஓ,142
ண,138
பி,127
மே,126
நெ,115
வை,114
நீ,112
ழி,109
செ,108
னு,102
தை,101
வ்,101
போ,100
றை,98
ஏ,94
னா,92
ரா,90
சு,88
கூ,85
யே,84
யை,79
ஞ்,77
;,76
றா,76
தே,74
ழ,74
ளா,73
ழ்,70
டா,70
பொ,68
ஐ,66
தெ,62
னே,61
நூ,59
மெ,59
ணை,57
நி,57
மோ,57
மூ,56
லே,53
கோ,53
ஈ,52
வெ,51
வோ,48
லொ,39
தோ,36
சே,35
சா,34
வொ,34
தீ,34
மொ,31
ரெ,30
கே,29
பே,25
நொ,25
றே,24
யோ,24
ணா,23
லோ,22
|,21
&,20
வீ,20
டெ,20
மீ,19
பூ,17
பை,17
யெ,17
ளே,17
கெ,16
சோ,16
நே,16
டே,16
ணு,13
லெ,13
ழா,13
ரே,13
சூ,12
னோ,11
ழை,10
றெ,10
றோ,10
”,9
னெ,9
கீ,9
“,8
றொ,7
டோ,7
னொ,6
யொ,6
ரூ,6
நு,6
யீ,5
நோ,5
ரோ,5
னூ,4
ஞா,4
ணூ,4
ணே,4
ணோ,3
ஸ்,3
டொ,3
ளோ,3
தூ,3
டீ,3
ளெ,2
ழே,2
﻿,1
டூ,1
ளொ,1
யூ,1
ஜ,1
வௌ,1
ங,1
ஞ,1
¢,1
·,1
ளூ,1
ஜி,1
நை,1
னீ,1
ஊ,1
