letters,count
க,5925
வ,5053
ம்,4773
த,4465
ர்,4086
த்,3908
ன்,3873
ரு,3508
க்,3294
ய,3097
து,3041
ப,2836
ல்,2764
தி,2683
அ,2674
ந்,2611
ப்,2573
ற்,2306
இ,2136
ள்,2060
கு,1965
ட,1872
ங்,1773
ர,1649
ல,1638
வி,1632
டு,1590
ன,1574
ண்,1505
ட்,1426
று,1388
சி,1350
ம,1310
பி,1302
மு,1212
செ,1212
டி,1194
பா,1155
ரி,1129
பு,1117
கி,1092
ற,1079
ளை,1043
எ,1029
யி,1026
ய்,1025
யு,960
ச்,937
தா,932
வா,917
யா,913
றி,913
டை,860
மா,839
ரா,791
கா,789
லி,766
ள,765
ச,739
ண,652
உ,648
கொ,641
ளி,638
லை,628
வே,615
லு,608
பெ,596
றை,583
ளு,564
மி,562
தை,515
மை,498
நா,496
கே,496
னை,489
னு,478
ரை,467
ழு,466
ந,464
னா,455
பொ,439
லா,424
சொ,412
கை,393
ஆ,392
ஒ,392
;,387
வு,381
சு,354
ழ்,347
னி,338
தே,320
டா,319
நூ,319
வை,302
தெ,301
”,299
போ,296
ணி,296
ழ,289
“,288
மெ,286
ஞ்,282
றா,282
யை,277
யே,276
நி,270
மே,261
வ்,253
ழி,233
கூ,227
',223
வெ,214
[,211
],211
சா,197
ளா,191
யெ,183
ஸ்,182
தொ,177
கோ,163
நீ,144
&,137
ழை,130
சே,126
லே,125
தோ,123
றே,120
யோ,116
னே,115
மீ,113
ணா,112
பே,110
வீ,110
ரெ,110
சை,104
ரீ,101
ஷ,100
பூ,97
தீ,96
ஏ,93
மூ,86
பை,83
மொ,78
ணை,77
ஐ,75
ஊ,75
ரே,75
லோ,70
ங,64
சோ,62
ளே,60
தூ,60
டே,59
நெ,57
நே,54
ஞா,54
ஓ,53
வூ,53
வோ,52
யூ,49
றெ,47
னெ,47
ளூ,46
லெ,46
கீ,46
சூ,44
வொ,43
நோ,43
கெ,42
றொ,41
மோ,40
ரோ,40
சீ,39
ஞ,39
டோ,39
ஷ்,39
‘,38
யொ,38
ளெ,37
லீ,33
றோ,33
ஸ,32
ரூ,29
ளோ,29
டீ,28
’,28
நு,27
ஈ,27
ழா,26
னோ,25
ணு,22
டெ,21
ஜ,18
லொ,17
லூ,16
னூ,16
ளொ,15
றீ,15
னொ,12
னீ,12
…,12
டொ,12
{,11
},11
ழே,11
நை,11
ரொ,10
ஷை,9
ஷி,8
ஞீ,8
ஃ,8
ஷே,8
–,8
ணீ,8
ணெ,7
சௌ,7
ஜா,6
பீ,6
ஜி,5
ஸி,4
றூ,4
ணோ,4
ஜு,4
ஜ்,3
யீ,3
ஜை,3
ணே,3
கௌ,3
ஷு,2
ஷா,2
ஸா,2
ஹை,2
ழெ,2
ளீ,2
ஸெ,2
﻿,1
ஹா,1
ஜே,1
ஹெ,1
௳,1
ஞெ,1
நொ,1
ணூ,1
ஹ,1
ஸூ,1
லௌ,1
ஜோ,1
ஸீ,1
