letters,count
ன்,3250
ம்,2843
த,2263
க,2215
த்,1862
ல்,1801
க்,1780
ர்,1672
வ,1347
தி,1331
ந்,1322
ள்,1209
ப,1091
கு,1090
து,1076
ப்,1046
அ,1031
ரு,999
எ,994
ம,959
ண்,936
டு,913
ட்,868
வி,866
ட,865
இ,782
உ,749
ற்,700
ன,700
தா,699
ய,699
ங்,672
கி,645
று,615
டி,606
ய்,578
ல,573
கா,547
வா,542
யி,539
ர,534
ற,527
பு,497
லை,476
ச,450
சி,425
மி,418
னை,418
னி,410
மு,406
ரி,398
ச்,392
ந,388
நா,384
பா,383
றி,368
தை,345
ஆ,341
செ,341
போ,331
ள,322
கொ,313
ழி,308
பி,303
யா,303
ண,301
யு,293
பெ,291
கை,290
மை,289
ழ்,289
லி,288
தோ,287
மா,279
லா,275
டை,270
றா,266
நி,256
சு,252
ழ,251
தே,250
வே,248
;,243
டா,233
னு,226
வு,224
ரை,220
ளி,218
ஒ,217
லே,216
ஞ்,215
றை,208
ழு,208
ளை,201
னா,199
சொ,186
கே,183
நீ,178
ளு,172
வை,172
லு,171
மே,169
தெ,155
ணி,152
பே,150
தொ,149
ணை,142
கூ,137
ஏ,137
ஓ,130
சா,129
சே,126
பொ,123
வெ,123
ரா,114
கோ,109
ழை,109
யை,107
றே,107
வீ,106
யே,102
தீ,100
மெ,98
சை,89
வ்,80
னே,74
கெ,74
நெ,72
ணு,71
பூ,71
யெ,69
யோ,66
தூ,66
மூ,63
மோ,63
நே,60
டே,60
டோ,59
ஊ,58
ரோ,57
மொ,56
சோ,56
சீ,54
ளே,51
வோ,50
றோ,50
ளா,44
ழா,44
ணா,43
சூ,42
ஷ,42
மீ,39
ரே,37
நோ,34
பீ,32
நூ,31
னோ,29
கீ,29
டெ,29
னெ,29
பை,28
ஈ,27
லெ,26
லோ,26
[,26
],26
றெ,25
ஞ,24
ஐ,23
ளோ,22
ரெ,21
வௌி,20
ணே,20
டீ,20
ஜ,18
ளெ,16
நு,15
ஷே,14
றொ,13
றீ,12
ஸ்,12
யொ,11
னொ,11
லொ,10
நொ,10
ணீ,10
ஞா,9
ரூ,8
ஜா,8
வொ,8
தௌி,8
றூ,7
ஷ்,6
ணெ,6
ளீ,6
ஷா,5
னீ,5
ழே,5
',5
டொ,5
ஹு,4
ஃ,4
யீ,4
ளொ,4
ரொ,4
யூ,4
ஸ,3
ஷு,2
ழோ,2
ணொ,2
ஷி,2
நௌி,2
ணோ,2
லீ,2
ஜ்,2
லூ,2
நை,2
ரீ,2
ஸா,2
னூ,2
﻿,1
&,1
©,1
ஹோ,1
ஷை,1
ங,1
வூ,1
ழெ,1
ஜீ,1
கௌ,1
ஹா,1
