letters,count
ன்,2044
க,1092
த,1059
ம்,976
ர்,949
ந்,778
வ,767
த்,763
ல்,751
ன,688
தி,674
அ,580
ற்,579
ப,570
ர,564
து,558
டு,546
ம,469
ங்,462
ட,459
ண்,452
ய,448
ரு,435
க்,419
ற,394
ல,366
வி,366
கி,345
கு,334
ப்,333
றி,318
டை,315
று,313
யி,290
ய்,278
மு,277
னை,276
ரி,273
எ,270
டி,270
சி,269
மா,267
தா,263
இ,262
லை,258
பு,240
ள்,235
உ,222
செ,216
ஆ,196
ண,193
யா,188
வா,186
கொ,185
யு,172
ச,168
னி,167
வு,165
ஞ்,164
ட்,158
லு,158
வெ,155
ச்,150
தொ,147
போ,146
லி,141
வே,140
வீ,140
ழி,139
னு,136
கா,130
நி,128
கை,126
பி,125
றா,118
மே,118
னா,117
பா,115
ள,114
தே,114
மி,112
ணி,109
மை,109
யே,103
ழு,101
ந,98
ரை,97
றை,97
ஏ,96
கோ,94
பொ,92
ணை,90
சு,90
பெ,87
ழ்,87
தை,84
ழ,82
தோ,80
நீ,80
ஒ,80
லா,74
ளி,73
சூ,71
வை,71
ளை,68
தெ,68
பூ,68
நா,67
யோ,59
சை,57
சே,56
ரா,53
மெ,53
மொ,52
யை,51
டா,49
¢,48
யெ,47
கே,46
ஈ,45
தூ,44
ளு,42
னெ,42
மீ,41
நெ,39
நோ,38
கெ,37
ளா,36
சா,35
வ்,35
றெ,32
ஓ,32
மூ,31
றே,30
கூ,30
ணு,29
தீ,29
றொ,26
நூ,25
பே,25
நு,24
மோ,24
சோ,24
யொ,21
நே,20
ரே,20
£,20
சீ,20
னோ,19
லெ,19
லோ,18
னே,17
டே,17
ஊ,16
வௌ,15
சொ,13
ழை,13
னொ,13
பை,11
வோ,11
ரெ,11
;,10
லே,10
ணெ,10
ணா,10
ஞா,10
ஐ,10
{,9
},9
டெ,9
லொ,9
¤,9
கீ,8
ணோ,8
றோ,8
ளெ,7
ணொ,7
ரொ,7
·,7
டொ,6
ளோ,6
நொ,6
ரோ,6
ஞ,6
ளே,6
டோ,5
வொ,5
ழா,3
டீ,3
யீ,3
னீ,3
&,2
ழோ,2
பீ,2
ழீ,2
ழெ,2
ளொ,2
யூ,2
லீ,2
தௌ,2
ரூ,2
ஔ,2
﻿,1
ரீ,1
மௌ,1
றூ,1
றீ,1
னூ,1
ணீ,1
ங,1
ழொ,1
ஞெ,1
ளௌ,1
பௌ,1
கௌ,1
