letters,count
ன்,4192
த,3921
ம்,3663
வ,3396
க,3392
க்,3105
த்,2496
ப,2131
து,2043
கு,2006
அ,1893
ய,1863
ல்,1845
ம,1834
ப்,1745
ற்,1726
ரு,1704
ர,1578
ர்,1554
ற,1435
ந்,1423
தி,1265
இ,1251
ன,1178
வி,1153
று,1093
டு,1081
ட,964
ல,955
மு,954
ண்,948
றி,944
ள்,926
பி,873
ட்,859
தா,847
ச,835
யா,823
ரா,813
னு,795
யு,778
கி,756
யி,736
ங்,728
கா,719
மை,708
பு,703
ரி,696
எ,683
வா,682
டி,679
டை,617
சி,594
மா,594
னை,589
தை,576
லை,539
ச்,533
ய்,530
பா,517
னி,482
பெ,479
உ,473
வே,443
ள,442
',433
ண,432
னா,431
கொ,431
லா,412
வு,401
கே,394
றை,390
சு,383
ரை,371
கை,362
நி,361
ளு,354
ளி,335
லு,324
ழி,296
ந,294
நா,288
றா,287
செ,283
மி,283
ஆ,276
லி,259
போ,254
கூ,254
தே,253
ழ,253
ளை,241
யை,241
தெ,235
ணி,222
சொ,220
ழ்,216
பொ,214
ழு,209
மே,208
வ்,208
ளா,186
வை,181
ஞ்,181
வெ,178
ஒ,171
மெ,169
சா,167
தொ,166
யே,161
டா,159
பே,154
கோ,152
நீ,140
;,139
சூ,131
சை,118
மீ,114
னே,111
தோ,110
நூ,109
யோ,100
யெ,99
றோ,93
ழை,89
தூ,87
டே,85
நெ,84
சே,80
ஏ,78
னெ,77
றே,77
மொ,77
ணை,72
ரெ,67
ஈ,59
லே,56
னோ,55
ணு,54
கெ,54
றெ,49
தீ,43
ணா,43
சீ,43
வீ,42
ஊ,40
பூ,40
ழா,40
நோ,39
ளெ,37
ரே,36
நே,36
யொ,33
மோ,32
லோ,32
சோ,31
மூ,29
கீ,28
பை,26
வோ,26
ளே,26
றொ,25
டோ,23
ரீ,22
யூ,21
ஓ,20
ரோ,19
லெ,19
ளோ,18
டொ,16
ணே,16
டெ,16
ஜ்,16
ஃ,15
லொ,15
ஞை,15
நு,14
ஸ்,13
ஞ,13
ளொ,12
வொ,12
ஞா,12
$,12
{,11
},11
ணூ,11
னூ,11
னொ,11
யீ,10
வூ,9
ஐ,8
ரொ,8
ஷ,8
பீ,6
ணோ,5
ழொ,5
ஜ,5
ரூ,4
ளீ,4
லூ,4
–,4
ஜி,4
ழோ,4
நொ,4
நை,3
டூ,3
றூ,3
[,3
],3
ழெ,3
வௌ,3
ணொ,3
மௌ,3
றீ,2
னீ,2
ஷ்,2
ழே,2
ங,2
சௌ,2
﻿,1
&,1
ழீ,1
ஔ,1
றீி,1
ஜே,1
ஜா,1
ணீ,1
ஸ,1
