letters,count
க,1882
ன்,1610
ம்,1348
ல்,1208
த,1109
க்,978
து,938
த்,927
வ,925
ந்,925
தி,776
ப,775
ப்,762
ய,751
ர்,743
ரு,725
ட,647
ன,630
இ,628
அ,597
ர,563
வி,561
கு,516
ள்,496
கி,488
ம,477
டு,451
ட்,441
;,431
ற்,431
யி,424
ல,423
ற,391
ங்,380
மு,374
எ,370
டி,366
ண்,332
று,322
பி,319
பா,307
ளி,292
தா,288
லா,282
கா,280
னி,279
ரி,273
சி,272
&,269
ய்,253
பு,252
றி,239
மா,237
ச்,230
வா,230
உ,229
தை,225
யா,224
லை,216
லி,214
ழி,212
பெ,207
ச,207
ள,203
டை,198
நி,197
வை,196
ளை,196
',190
மொ,189
மி,185
ஒ,178
ஆ,177
யு,177
னை,170
னா,168
லு,160
லே,158
செ,157
ழ்,152
போ,148
ந,146
ண,136
வு,135
னு,133
ழு,131
ழ,130
மை,128
ரை,128
வே,127
நா,122
கை,110
றை,110
றா,105
தே,103
மே,98
ரா,97
கொ,95
சு,93
பொ,91
ளு,91
தொ,90
யை,89
கூ,88
வெ,86
சொ,85
நீ,84
தெ,74
டா,66
ளா,64
ஷ்,61
தோ,61
யே,60
சா,59
வீ,59
ணி,59
கே,58
ழை,53
ஏ,51
ஸ்,50
நூ,49
னே,49
கோ,48
சை,48
வ்,46
பே,44
சே,41
சீ,40
தூ,38
றே,38
ஓ,36
மீ,36
ஞ்,32
வோ,32
நெ,31
பை,28
நே,28
யெ,26
ணை,26
நோ,25
யோ,25
கீ,25
னோ,24
தீ,23
டே,23
லொ,22
மெ,22
லெ,21
மோ,21
சூ,21
ரோ,19
நு,19
லோ,19
ளே,19
ஊ,18
ரே,18
ஐ,17
யொ,17
பூ,17
யூ,16
றோ,15
வொ,14
கெ,14
மூ,13
ரொ,12
ழா,12
றொ,12
றெ,12
டோ,11
னொ,10
ணு,10
ஹெ,9
சோ,8
டொ,8
ஈ,7
டெ,7
ஷி,7
ஸ,7
ஞ,7
[,7
],7
ளோ,7
ஸா,6
யீ,6
ளெ,6
ஞா,5
பீ,5
ழே,5
ஹி,4
ஹ்,4
னெ,4
ணே,4
மா஢,3
ஹை,3
லூ,3
ரீ,3
வூ,3
ஜெ,3
ஷ,3
ணீ,3
நொ,3
ங,3
ஜ,2
சூ஡஢,2
ஹ,2
ஹொ,2
ணா,2
﻿,1
ஔ,1
பொ஢,1
பி஡஢,1
வா஢,1
யீ஡஢,1
ஸோ,1
தூ஡஢,1
ஸி,1
டீ,1
ரெ,1
ஸொ,1
஖,1
ழொ,1
ளொ,1
ணெ,1
ணொ,1
டூ,1
ழெ,1
