letters,count
ம்,407
க,377
த,263
ன்,259
க்,251
த்,237
ல்,192
ரு,174
து,165
வ,164
தி,153
ர,149
ந்,145
கா,135
அ,134
மு,133
கு,133
ர்,133
ப,132
ம,124
ப்,101
ட,100
ய்,96
ண்,88
வி,87
ல,87
று,86
ள்,80
ங்,77
டு,76
ச,74
டி,74
எ,74
ய,72
வா,64
ற்,62
இ,62
யு,61
ன,59
பு,56
கி,55
வே,55
மா,53
உ,52
வு,51
ஆ,49
ரி,49
யி,48
சி,45
ற,45
செ,43
னை,42
தா,41
றி,41
போ,41
கை,41
ட்,41
ச்,39
யா,39
நி,39
ந,39
ளி,37
ண,37
;,35
னி,34
பா,33
பி,33
தோ,32
லு,32
டை,32
லை,31
நா,29
கொ,29
ள,28
ணி,27
பூ,27
மே,27
சு,26
ஞ்,26
பொ,25
தெ,25
ழு,25
லா,24
தே,24
ழ,24
லி,23
தொ,23
ரா,23
மை,23
ழ்,21
மி,20
ழி,20
வ்,20
றை,20
வெ,19
சை,19
சா,18
னா,16
கோ,16
னு,16
ஒ,15
ஈ,14
ஏ,14
டா,14
சூ,14
னே,14
ளை,13
மெ,13
சீ,12
யை,12
ஓ,12
ஐ,12
யே,12
மீ,12
நெ,11
சே,11
பே,11
பெ,11
ரை,11
ணை,10
தை,10
தீ,10
ஞா,10
மூ,10
ளு,10
சோ,9
யோ,9
றா,9
கூ,9
வீ,9
லே,8
மோ,8
தூ,7
பை,7
ஊ,7
வை,7
ரோ,7
நீ,7
கே,6
ணு,6
ளா,6
மொ,6
லோ,5
நோ,5
னெ,5
ணா,4
ழை,4
கீ,4
&,3
ரே,3
கெ,3
நே,3
யெ,3
சொ,3
ளே,3
நூ,3
னூ,3
றோ,3
யொ,2
நு,2
யீ,2
ங,2
றே,2
றெ,2
னோ,2
ரூ,2
வோ,2
ளொ,2
﻿,1
ஞை,1
பீ,1
ஜ,1
ஃ,1
ஞ,1
நை,1
ரொ,1
டெ,1
ரீ,1
ஷ்,1
ழெ,1
லூ,1
டே,1
வொ,1
ழா,1
ணோ,1
டோ,1
|,1
