letters,count
ன்,1454
த,1164
க,954
ம்,872
த்,785
ரு,748
ந்,703
வ,627
க்,612
ப,603
தி,567
ய,547
ல்,523
ம,523
ர்,461
து,436
ப்,431
ர,426
ய்,416
கு,400
ணி,382
ன,379
ற்,374
ல,368
அ,355
ண்,339
ச,336
னை,328
எ,317
ள்,312
;,304
வா,299
ங்,298
தா,293
ற,293
வி,292
கா,290
யா,287
&,277
று,276
கி,276
பா,271
டி,271
யே,259
னே,255
வே,251
ட,243
மு,238
டு,231
மா,230
செ,226
யி,213
கை,211
தே,202
பு,201
லை,197
றி,194
யு,189
இ,182
லா,181
உ,180
ஞ்,175
ட்,174
நி,174
நா,164
சி,163
ரி,159
போ,152
ச்,151
னி,147
ண,138
பி,137
மே,133
ந,127
சு,125
மி,123
நீ,121
னு,120
ஆ,119
ள,116
வு,112
மை,110
யெ,110
றை,109
மெ,108
தை,100
லு,100
டை,99
தீ,95
ழி,94
ழ,92
பெ,90
பொ,89
ளி,89
தெ,88
ரை,88
கொ,87
ழ்,87
ரா,85
லி,84
னா,79
ழு,74
லே,71
ணை,69
பே,68
யை,67
வெ,67
றே,64
ளா,62
ணா,61
தோ,59
றா,59
ளை,58
னெ,57
ளு,56
தொ,56
சொ,55
யோ,53
நெ,51
கோ,51
சே,48
ஐ,48
கே,48
வோ,47
சா,46
[,46
],46
மோ,43
டா,42
ழை,41
ஒ,40
டே,40
லெ,40
வை,39
னோ,35
வ்,35
வீ,35
ஏ,33
ளே,33
சீ,32
பூ,31
சை,31
ணு,29
கூ,29
மூ,26
மொ,26
கெ,25
றோ,24
தூ,24
ஷ,21
நே,20
றெ,20
ஓ,20
மீ,19
நூ,18
நோ,18
ரே,17
நு,16
டோ,16
லோ,15
ஞா,15
சூ,14
ழா,14
யொ,14
டெ,13
ளெ,12
ஜோ,12
பை,12
{,11
},11
சோ,11
ரெ,10
ஈ,10
ஊ,10
ணெ,9
ரூ,9
ரோ,8
லொ,8
ளோ,7
நை,7
நொ,7
ணே,7
ஷி,7
ஸ்,7
கீ,6
யீ,6
ஜ,6
',6
ழே,5
லூ,5
னொ,5
ரீ,5
ங,5
றீ,5
ஷ்,5
ழோ,4
வொ,4
றொ,3
ணோ,3
ஃ,3
ரொ,3
ழெ,2
ணீ,2
ஜூ,2
ளொ,2
னி௴,2
தி௵,2
ளூ,2
டொ,2
﻿,1
பீ,1
ஸி,1
ஜா,1
டூ,1
னீ,1
ளீ,1
௳,1
கொ,1
மௌ,1
ஹா,1
த௵,1
ல௵,1
யூ,1
