letters,count
ன்,779
க,709
த,518
க்,509
ம்,465
ன,425
த்,408
து,365
ரு,332
ல்,318
எ,309
வ,298
ர்,278
ந்,278
அ,269
கு,251
ப,246
ங்,244
ட,238
ப்,236
ர,235
இ,230
கி,217
ல,208
ள்,206
டு,196
ய,192
ட்,191
தி,190
று,187
ண்,186
வி,183
ற்,182
உ,181
ம,180
கா,158
சி,152
டி,149
யி,143
ற,141
ய்,129
மா,124
தா,109
னை,108
யா,107
ச,105
ச்,100
பி,95
லை,95
பு,95
வா,89
போ,89
பா,86
னு,84
லி,82
றி,82
;,80
டோ,80
செ,78
தை,77
மு,77
ந,77
வே,77
ரி,77
கொ,74
ளை,72
நி,70
யு,70
நா,66
ண,65
வு,63
கூ,61
ஆ,60
லா,59
டை,58
லு,56
ஒ,56
நீ,54
ள,52
சு,51
ரா,48
ழு,47
னா,46
னி,44
பெ,43
பே,43
றா,42
ஏ,40
கே,40
மி,39
ளி,38
ளு,38
ஞ்,35
கை,35
டா,34
ழ்,34
சா,33
னே,33
றை,32
ழி,32
மை,31
யை,31
வீ,31
தே,31
றே,30
ரை,28
வை,27
கோ,26
மே,25
தோ,25
ழ,24
வ்,24
ளா,23
சொ,23
',23
லோ,22
மெ,22
யே,22
ஜ,21
தூ,20
ரே,19
ணி,19
ஓ,19
தெ,18
பூ,18
வெ,18
ஷ,18
மூ,17
சே,17
யோ,16
ழை,15
நோ,15
மீ,13
டே,13
பொ,13
கெ,13
லே,12
{,11
},11
நே,11
ணை,10
ங,10
&,9
ளே,9
மொ,9
பை,9
சை,8
ணா,8
நு,8
கீ,8
சூ,7
ணு,7
நூ,6
ஈ,6
நெ,6
சீ,6
யெ,6
னெ,6
ழே,6
வோ,5
தொ,5
ளோ,5
மோ,5
ஹா,5
ஐ,4
றீ,4
னோ,4
ணோ,4
ஜை,4
ளெ,4
ரூ,3
ஷ்,3
டெ,3
றோ,3
யீ,3
ஸ்,3
தீ,3
ஜா,3
ஞா,3
ழா,2
ஹ,2
ஜெ,2
ஷி,2
ணீ,2
ரோ,2
னொ,2
ஃ,2
லீ,2
ணே,2
ஹோ,2
லொ,2
﻿,1
ஷோ,1
வௌ,1
றெ,1
டீ,1
றொ,1
ரீ,1
ணெ,1
ழெ,1
டௌ,1
லூ,1
மு்,1
னீ,1
ஹீ,1
ஊ,1
பீ,1
ஜீ,1
வூ,1
யூ,1
