letters,count
ன்,380
க,340
த,333
த்,331
க்,312
ண்,295
ம,247
ந்,246
ரு,240
டி,221
வ,211
ல்,199
ப்,197
ம்,190
ட்,189
ற்,189
கு,189
ட,174
ப,166
ர்,161
கா,154
து,152
ய,152
தா,149
தி,147
ர,145
ங்,144
ன,136
ற,127
வி,125
போ,117
பா,113
யி,108
ள்,107
ல,106
கி,100
று,98
மு,95
னை,95
ச,93
லை,89
மா,88
டு,88
லா,88
றி,83
டா,75
வா,74
ய்,74
ஞ்,74
யா,73
நா,71
பு,67
சி,65
மி,64
தோ,63
பி,62
னே,62
யு,61
தை,61
தே,60
அ,58
மெ,56
யே,55
ளி,53
னோ,53
ரி,52
யெ,52
ண,51
னி,51
நி,51
றா,50
ள,49
ச்,48
பொ,48
ழு,44
டை,43
கொ,43
சு,41
ணி,41
ரே,41
வெ,38
வு,37
மே,37
கெ,36
லி,35
ழி,35
ழ,33
எ,32
ஆ,31
செ,31
லு,31
பூ,31
சொ,31
வே,30
ந,30
கை,30
னு,29
னா,29
டே,29
பே,29
நெ,28
ளை,27
வை,27
மை,27
சை,25
ரை,25
இ,24
ரா,23
ழ்,23
தெ,23
ளா,22
சா,22
றை,22
நீ,21
உ,21
கே,20
யை,19
ணா,18
ணு,18
கோ,17
பெ,17
னெ,17
தொ,17
கூ,16
லெ,16
லே,14
ளு,14
ரோ,13
தீ,12
பை,12
சே,12
ஒ,11
ழை,11
;,10
வீ,10
சூ,10
ழா,10
{,9
},9
றே,9
மூ,8
மொ,8
யொ,8
மோ,8
லொ,7
சோ,7
றெ,7
ஊ,7
யோ,7
தூ,6
ஓ,6
ரொ,6
வோ,6
யீ,5
ளெ,5
ளே,5
றோ,5
ரெ,5
ஏ,5
ஸ்,4
ரீ,4
ஞா,4
டொ,4
கீ,4
யூ,4
டெ,4
ணை,4
ளொ,4
ணே,4
மீ,4
நு,4
&,3
ஐ,3
டோ,3
நோ,3
னீ,3
வூ,3
ஷ,3
லோ,3
ணெ,2
ஈ,2
னொ,2
சீ,2
வொ,2
றொ,2
நூ,2
﻿,1
ஃ,1
ஷே,1
லூ,1
நொ,1
ழே,1
டூ,1
ணூ,1
ளோ,1
நே,1
டீ,1
றீ,1
பீ,1
