letters,count
ன்,2436
ம்,1786
க,1601
ர்,1166
ல்,1165
த,1158
வ,1099
க்,940
த்,884
ண்,873
ந்,829
ம,825
ரு,815
து,740
ய,738
ல,720
ய்,710
கு,657
ள்,648
ப,637
ட,626
தி,614
வி,594
மா,560
னை,526
அ,514
ன,493
ங்,492
ப்,482
ர,471
எ,440
ற,437
ற்,412
யா,410
று,401
வா,394
மு,394
தா,393
டி,391
கி,389
டு,349
ண,343
னு,311
செ,309
யு,307
கொ,303
பி,301
னே,280
யி,273
ச,273
நி,272
றி,271
கா,264
ந,252
பு,238
பா,237
ரா,235
மி,235
னி,234
லா,232
உ,231
மே,228
ள,227
லை,224
யே,222
நா,221
கோ,219
தே,217
ழ்,209
இ,203
ட்,200
டை,200
வை,199
ழு,197
ச்,195
ளி,181
ழி,181
வு,181
வே,180
ரி,180
நீ,177
தெ,174
ணி,172
பெ,170
ரை,167
ஞ்,164
ஆ,164
னா,157
லி,153
றை,148
யெ,146
கை,145
லு,142
சு,141
மை,138
சி,134
கூ,133
தொ,130
கே,124
பொ,121
ளு,115
வெ,113
தை,110
னெ,110
ழ,110
தோ,108
சொ,107
மெ,105
டா,99
போ,97
லே,95
நெ,86
றா,85
வீ,82
ஞா,82
ளா,81
சே,80
சோ,80
றே,79
மூ,76
யை,76
ஒ,73
தீ,73
ரே,73
ழா,73
ஏ,68
சை,66
ளே,66
பூ,65
கெ,63
ணை,59
னோ,59
யோ,59
ணு,58
பே,57
ளை,54
சூ,53
றெ,50
வ்,47
கீ,45
நோ,45
டே,42
சீ,41
சா,40
மொ,39
மோ,36
ஓ,35
லெ,35
மீ,35
யொ,33
ணா,33
ழை,32
நு,31
தூ,30
ரீ,28
ரெ,27
ஊ,26
லோ,26
டீ,25
ஈ,23
னொ,21
ளெ,18
ரொ,17
வொ,16
றொ,16
பை,16
ணெ,15
நை,15
லீ,15
ஐ,15
டெ,14
வோ,12
ணோ,12
டோ,12
டொ,11
ஃ,10
ரோ,10
யீ,10
யூ,10
நே,10
நூ,10
லொ,9
றோ,9
ழீ,9
னீ,8
ணே,7
ளூ,7
ங,7
ஸ்,6
ணீ,6
ஸ,5
நொ,5
ழெ,4
ளீ,4
பீ,4
றூ,4
ளொ,4
லூ,4
வூ,3
றீ,3
ஜா,2
ஹ,2
&,2
னூ,2
﻿,1
;,1
ஜ,1
ஷ,1
ஸா,1
ணொ,1
டூ,1
ழே,1
ழொ,1
ணூ,1
