letters,count
க,8797
ன்,8313
ம்,7888
க்,6984
த,6838
த்,6715
து,5903
வ,5881
ல்,5435
ந்,5372
தி,4884
ர்,4764
அ,4542
ரு,4463
ப,4322
ப்,3858
ர,3744
ய,3562
கு,3480
எ,3193
ண்,2944
ம,2937
ள்,2881
ட்,2747
டு,2735
இ,2678
வி,2622
ன,2585
டி,2520
ட,2450
தா,2379
கி,2343
று,2311
மா,2183
கா,2177
ச,2171
ங்,2080
ற்,2071
சி,2027
யி,1959
ல,1939
பி,1817
உ,1541
கொ,1538
ற,1515
போ,1477
ரி,1392
டை,1360
பா,1284
யா,1280
வா,1279
னா,1258
தை,1223
ச்,1220
மு,1211
றி,1201
பு,1113
ய்,1091
லை,1065
வே,1044
யு,1044
ஆ,1040
நா,1007
லி,989
னை,961
ந,912
செ,889
ஒ,869
ளு,856
ள,853
ளி,845
மி,838
ளை,813
கே,809
கை,802
றா,785
ண,771
டா,725
னு,701
தே,684
நி,681
லா,666
யை,656
லு,603
னி,585
ரை,568
ரா,559
சொ,548
பெ,544
வு,530
கூ,462
ஏ,444
ஞ்,442
வீ,441
றை,425
தெ,418
தோ,413
ஷ,372
கோ,371
வெ,368
சு,363
சே,363
நீ,359
மே,350
லே,347
மை,341
ழு,307
நே,301
ழ,299
பே,298
யே,289
ழி,286
வை,277
வ்,276
ஜ,274
சா,274
ஓ,253
றே,250
சை,241
னே,237
;,229
ணி,228
சோ,219
',216
யோ,210
ழ்,207
ளா,204
மூ,200
தூ,195
நெ,193
யெ,189
பொ,188
ழை,178
ளே,178
மீ,159
ஷு,156
பூ,154
தீ,149
டே,133
தொ,128
மெ,127
ரே,117
ஸ்,111
கெ,108
ரோ,101
ணை,99
ஷ்,93
பை,91
ஜ்,89
நோ,88
சீ,78
ணா,78
டோ,77
மோ,76
ணீ,76
ணு,70
பீ,69
னோ,68
றீ,67
லோ,67
கீ,66
சூ,65
ஊ,58
ரீ,58
டீ,57
மொ,52
வோ,51
ஐ,47
ஹா,45
ரொ,40
னொ,39
ரெ,39
வொ,38
ஜா,37
றோ,36
ஷி,35
ளோ,34
நூ,33
ழா,33
ழே,32
யொ,31
ஈ,29
றொ,28
ஞா,27
ஜை,24
சௌ,24
னெ,23
ஹ,22
டெ,22
நு,20
றெ,17
ஞ,17
மௌ,15
யூ,14
டூ,14
னீ,13
ஸி,13
ஞை,13
ரூ,12
ஹோ,12
கௌ,11
பௌ,11
ஸ,10
ஹி,10
ணே,9
ஷே,9
ஷூ,9
ஜீ,7
ஜி,7
ஜோ,7
ஜு,7
நொ,6
லெ,5
யீ,5
ளெ,5
ஜொ,5
டொ,4
ஸா,4
ளூ,4
ணெ,4
வூ,3
ஜே,3
ஷா,3
ஹே,3
யௌ,2
ஹ்,2
லொ,2
ஹு,2
ஸௌ,2
ஷை,2
லீ,2
ழெ,2
﻿,1
&,1
ஜூ,1
ஸு,1
ஷீ,1
ஹூ,1
ஔ,1
னூ,1
ழூ,1
ஸீ,1
ளீ,1
