letters,count
க,2773
ம்,2304
ன்,2263
த,2124
ய,1782
வ,1684
ப,1619
கு,1610
த்,1588
ர்,1568
க்,1557
ரு,1360
து,1318
ல்,1316
ந்,1284
ம,1281
ற்,1259
ப்,1156
டு,1152
ன,1105
வி,1078
;,1021
ண்,980
பு,978
று,968
ற,936
அ,907
ங்,895
தி,893
ட,833
ல,831
இ,766
டி,741
றி,716
கி,706
ர,699
லை,696
யு,684
மு,667
யி,651
ரி,607
டை,571
ள்,568
கா,552
சி,539
பி,535
ந,527
ரை,512
ட்,510
லி,504
யா,486
&,461
னை,452
ய்,451
பெ,423
கொ,410
உ,399
னி,381
மி,379
வா,374
நி,369
ழி,369
பா,366
ள,366
ளி,365
ளை,354
மா,351
செ,341
பொ,330
ழு,328
கை,314
வு,309
ழ,306
நா,302
ச்,301
போ,282
றை,274
ண,263
சை,260
வெ,257
தா,255
சு,255
மை,248
ழ்,248
எ,245
ணி,243
னு,240
ஞ்,234
தொ,228
கூ,220
ழை,204
வை,202
ஆ,199
நெ,199
தே,197
வே,194
ரா,186
யை,184
லே,177
லா,175
லு,170
தை,168
நு,163
னா,160
டா,152
கோ,152
மெ,152
சே,149
தெ,147
யெ,138
ஒ,138
சூ,135
',133
றா,129
மே,129
நீ,128
யொ,121
தோ,120
ச,114
],110
[,107
வ்,107
பூ,103
வீ,98
ஓ,89
ளு,84
தூ,84
டே,78
ணை,76
யோ,76
கே,75
தீ,74
லெ,72
ஏ,72
ணு,66
மூ,64
சா,64
பே,64
ரெ,61
கெ,60
சொ,59
சீ,58
பை,56
லோ,55
மொ,54
நோ,53
ஊ,47
ரூ,45
னெ,45
றோ,45
ளா,42
ணெ,41
மீ,40
ரொ,40
யே,39
னே,39
ஃ,39
றொ,37
வொ,36
சோ,35
ழா,34
வோ,31
ரீ,30
ரோ,30
டோ,29
லொ,29
ழீ,28
ஐ,28
ரே,28
ணா,27
ஞா,27
றெ,26
ஈ,25
நூ,23
பீ,22
றே,21
னோ,21
டெ,20
ளோ,20
டொ,19
ணீ,19
ஞெ,19
னொ,18
யூ,17
மோ,16
நே,15
ஞ,14
கீ,14
–,14
ளெ,13
ஞை,12
{,11
},11
நொ,10
வூ,10
லூ,10
ழூ,10
றீ,9
ளீ,9
னூ,8
னீ,7
ளே,7
கௌ,6
றூ,6
டூ,6
டீ,6
ங,6
ழொ,5
ணோ,5
ணே,5
ழே,4
ஷ,4
ளொ,4
வௌ,3
யீ,2
லீ,2
நை,2
‘,2
﻿,1
ஷி,1
ஜோ,1
ை,1
ழுா,1
ஞே,1
ஞி,1
ணூ,1
ழெ,1
ஸ்,1
ழோ,1
