letters,count
ன்,3655
ம்,2654
;,2651
&,2032
த,1844
ல்,1743
ர்,1665
க,1489
அ,1365
வ,1353
எ,1222
து,1206
ந்,1067
இ,1061
உ,1037
ன,1021
',1005
த்,966
ம,961
க்,874
ய,874
கு,863
ள்,778
ரு,738
ண்,730
று,727
தி,654
ர,632
ற,626
ட,574
ல,574
ற்,560
வி,552
டு,542
ய்,538
ப,526
யி,514
ஆ,482
பு,479
ப்,467
கி,465
னை,460
மு,452
ங்,449
வா,417
தா,415
நி,358
யா,338
னி,327
பி,321
ந,314
ரி,314
கை,294
றா,290
மா,289
ஒ,286
செ,286
லை,280
சி,273
னு,270
றி,269
கா,267
டி,265
னா,260
மை,247
ரை,241
ள,241
டை,226
கொ,224
யு,223
ச,219
ழு,218
போ,217
ட்,212
நீ,210
பொ,208
வு,204
ஏ,203
ழி,199
ண,198
ழ்,196
வே,196
பா,196
ரா,194
லா,187
தை,174
தே,173
நா,170
லி,168
ஓ,165
ச்,162
சு,161
ளி,160
பெ,154
றை,151
ணி,149
கோ,139
வெ,136
லு,134
கூ,131
கே,130
மே,125
சொ,124
வை,122
நெ,121
மி,117
ழ,115
ஞ்,111
வ்,103
ழை,99
தொ,98
தோ,96
யை,88
நோ,84
ளை,80
வீ,80
ஈ,76
யே,71
தீ,67
தெ,66
சை,66
னே,66
சூ,65
பூ,64
யோ,63
ணை,63
மொ,63
ஐ,57
பே,56
டா,55
மெ,55
ஊ,53
ணு,52
சே,51
சீ,50
சா,47
ளு,45
ளா,42
றே,42
னோ,41
தூ,40
மூ,38
மீ,36
ணா,31
நு,29
சோ,29
ரே,26
கெ,26
ரோ,26
லே,26
லோ,22
டே,22
மோ,19
நே,19
ழா,19
வோ,18
ஞா,16
றோ,16
பை,15
யொ,14
ரொ,12
{,11
},11
நை,11
நூ,10
னெ,10
ளே,9
டோ,9
ஞ,8
மௌ,8
ணே,8
னொ,7
ரீ,7
கீ,7
நொ,6
யூ,6
ணீ,6
ணோ,5
ளோ,4
னீ,4
‘,4
ழே,4
ங,4
லெ,3
றொ,3
“,3
–,2
டொ,2
ணொ,2
ஃ,2
ழீ,2
யெ,2
பீ,2
லீ,2
﻿,1
டெ,1
லொ,1
ளொ,1
”,1
’,1
றூ,1
ளீ,1
றெ,1
ழோ,1
கௌ,1
றீ,1
னூ,1
ணெ,1
