letters,count
க,1434
ன்,1376
க்,1302
ம்,1244
த்,1054
து,1033
த,855
ல்,808
ரு,791
ந்,787
அ,782
ப்,781
வ,758
ர்,676
டு,638
கு,636
ட்,634
இ,632
ப,601
தி,552
டி,547
ள்,546
எ,538
தா,518
ங்,481
கி,453
ண்,443
ட,442
வி,386
ய,376
போ,365
ன,358
ர,357
மா,352
ல,326
பா,300
ம,299
கொ,297
ரி,294
சி,278
பி,265
ச,262
று,253
யா,253
கா,243
ச்,228
னா,225
மு,210
யி,206
ஆ,204
ற,200
லை,195
வா,194
ஒ,193
பு,188
ற்,182
சு,172
ய்,167
லா,167
டா,163
உ,149
வே,144
ளி,144
றா,139
வு,138
லி,138
ள,136
றி,131
ளை,131
தை,129
டை,128
னை,127
ளு,126
னு,116
லு,115
ண,114
கே,111
வை,108
கை,107
நா,106
யு,99
ந,97
நி,97
சா,95
சொ,94
னி,88
பே,78
தெ,78
ஏ,77
றை,74
வீ,74
ழு,73
மி,72
பெ,70
ழ,70
ணி,69
ஞ்,68
செ,67
ரை,66
தோ,64
வெ,61
ரா,60
கூ,59
ழ்,58
தே,56
ஓ,52
தொ,51
யை,51
ஸ்,49
ளா,49
தூ,46
மூ,46
பொ,45
ழி,42
மை,42
யே,40
ணு,38
சை,38
சே,36
நே,36
மே,36
ஃ,35
லே,33
நீ,33
ஊ,33
கோ,32
னே,31
டே,30
பூ,29
ரெ,28
யோ,27
சீ,26
மெ,26
றே,24
ரொ,23
கெ,23
சூ,23
ஜ,21
ழை,21
ஷ,21
லோ,19
நெ,19
ணை,19
ஷ்,18
ரீ,18
தீ,17
னொ,16
பை,16
மீ,16
வ்,16
ரோ,15
ஜெ,14
டோ,13
வோ,13
ளே,13
ளோ,12
ஐ,12
ரே,12
ணா,12
மொ,12
நு,12
நோ,12
',12
மோ,11
ஜா,11
கீ,11
னோ,11
டெ,10
ழா,9
லெ,9
றோ,9
ஹ,8
வொ,7
யூ,7
ழே,7
;,6
யெ,6
ஞா,5
ணீ,5
ஈ,5
ஜோ,5
ஜு,5
பீ,4
சோ,4
ணெ,4
நூ,4
னெ,4
ஹோ,4
ஹா,4
&,3
லீ,3
னீ,3
ஜி,3
ஹி,3
ஸி,3
லொ,3
ஹே,3
ஹூ,2
ஸெ,2
ஸு,2
ஷு,2
ஷி,2
டீ,2
ஜை,2
கௌ,2
டூ,2
ஜே,2
﻿,1
©,1
ளெ,1
நொ,1
ஜீ,1
றீ,1
ளூ,1
ஸா,1
டொ,1
ணோ,1
ழோ,1
ஙா,1
ச்஢,1
ஹௌ,1
ணே,1
ஸை,1
ஷா,1
ஜ்,1
மௌ,1
ளீ,1
ஞை,1
ஹை,1
ஹெ,1
