letters,count
க,3082
ம்,2415
ன்,2231
த,2082
க்,2069
து,2056
த்,2009
வ,1893
அ,1590
ல்,1554
ர்,1518
ப,1501
தி,1419
ரு,1334
ப்,1293
ந்,1289
ய,1112
டு,1087
எ,1081
கு,1032
இ,985
ட,980
ர,932
ன,919
ம,916
ள்,887
ட்,839
ண்,809
கி,808
வி,790
ங்,785
தா,745
கா,710
டி,686
மா,656
ற்,633
ச,611
று,574
ற,559
ரி,545
கொ,532
வா,531
தை,516
ய்,501
ல,492
மு,468
உ,461
யா,438
போ,437
பி,427
பா,408
யி,367
சி,364
நா,363
டை,360
செ,339
ளை,339
ஒ,323
ரா,321
யு,316
ண,315
றி,303
ச்,297
வே,296
வு,291
நி,282
லை,281
ந,277
னி,274
லா,271
ஆ,271
ளு,260
ள,256
லி,250
மி,246
லு,245
பு,242
னா,240
னை,237
ளி,233
னு,221
சா,208
றா,199
டா,197
வ்,195
கை,194
வை,189
ரை,187
’,183
ழு,182
மை,177
ஜ,160
ஸ்,149
சொ,145
சே,144
ஏ,141
யை,138
பெ,135
சு,128
கே,122
தெ,121
கூ,119
ஷ,118
நீ,115
தே,113
றை,108
யோ,106
;,96
தோ,96
மே,94
னே,94
ழ,89
வெ,85
யே,82
ழி,78
மெ,76
றே,75
கோ,74
தொ,73
ணி,73
ழ்,72
பொ,71
பே,65
வொ,64
லோ,63
ளா,62
தூ,60
சூ,60
ழை,59
மூ,57
நே,55
ஐ,54
ரூ,51
வீ,51
ஜா,47
ஊ,46
ஞ்,45
சை,44
ஷ்,43
வூ,39
',39
ரே,37
டே,37
தீ,37
கீ,35
&,33
பூ,33
யெ,33
நு,33
நூ,32
லொ,31
சீ,29
ரெ,29
லே,28
ரோ,28
கெ,28
னோ,25
றோ,24
ஓ,24
பை,22
வோ,22
மோ,22
நோ,21
ளே,21
‘,20
மீ,20
ஜீ,18
யூ,17
ஜெ,16
மொ,16
ணு,16
ணா,15
நெ,15
றீ,15
ழே,14
னொ,13
ஜி,13
சோ,13
ஜ்,13
டோ,12
{,11
},11
ஸ,11
ணை,11
ளோ,11
லீ,10
ளெ,10
ஜு,9
னெ,9
ஜே,8
ரீ,8
ஷி,7
ணீ,7
டெ,6
ஸி,6
ஜை,6
“,6
…,5
டொ,5
”,5
பீ,4
ணெ,4
ஈ,3
ஞை,3
ழெ,3
ழா,3
ஞா,3
ஸா,3
யொ,3
ஜூ,2
ஹ்,2
ஹ,2
றுா,2
லெ,2
டீ,2
றொ,2
ஷே,2
﻿,1
©,1
ஷூ,1
ஹை,1
ஹி,1
ஃ,1
ஶ்,1
ஷை,1
ரொ,1
ச்ா,1
டூ,1
நை,1
நொ,1
ணோ,1
றெ,1
னீ,1
ங,1
