letters,count
க,1884
ம்,1515
ன்,1405
த,1358
ல்,1100
வ,1088
ர்,1071
க்,1030
த்,934
து,894
ப,852
ப்,798
ரு,745
ய,724
ந்,709
இ,698
கு,664
அ,663
ற்,639
தி,608
ட,587
ற,586
டு,568
ள்,565
ல,547
ம,542
ன,542
எ,509
று,505
ங்,473
ண்,466
ட்,442
கி,391
வி,366
டி,361
பு,354
ர,338
றி,330
கா,315
நா,303
யி,293
பெ,285
வா,281
மி,274
உ,273
ரி,269
ந,261
மு,259
சி,259
ள,254
பா,250
லை,243
பி,230
ழ்,227
ழ,213
ச,208
யு,208
ளி,202
ண,202
செ,194
யா,192
ஆ,191
ளை,189
டை,188
தா,187
வே,186
கை,184
மை,174
கொ,174
லு,173
ச்,170
ரா,159
ரை,159
மா,148
வு,146
ழி,146
ய்,145
றை,141
;,139
ளு,134
ஒ,133
லி,132
னை,130
லா,130
னு,127
ழு,124
கூ,124
பொ,121
ணி,115
போ,114
நி,113
யை,103
வை,97
தை,95
னி,91
தெ,87
நூ,86
வெ,84
றா,77
னா,75
கோ,75
சா,73
டா,72
',72
சு,69
மே,67
ளா,67
வ்,64
தொ,63
’,57
பே,54
நெ,47
நீ,46
”,45
தோ,43
“,41
யே,40
ஊ,39
ழை,39
கே,39
சே,38
தே,38
ஏ,38
ஐ,36
றோ,34
சோ,32
ஞ்,32
சை,32
மொ,29
ரே,27
யோ,26
லே,25
ணை,25
பூ,23
ங,23
‘,22
சொ,22
ஸ்,21
மூ,21
னூ,20
[,20
],20
றே,19
சீ,19
வீ,18
யெ,18
ரோ,18
மீ,17
கெ,17
பை,17
லூ,16
தீ,16
ழா,16
னே,15
சூ,15
வூ,15
ஈ,15
லோ,14
ளே,13
கீ,13
நு,13
ணு,12
மெ,12
யூ,12
னோ,12
ளோ,12
{,11
},11
தூ,11
ஞ,11
ஓ,11
நே,10
நோ,10
§,9
றூ,8
டே,8
ஃ,8
வொ,7
ணா,6
மோ,6
ரீ,5
னெ,5
டோ,5
லெ,5
வோ,5
லொ,5
யொ,5
&,4
லீ,4
ஷ்,4
ரொ,4
நை,4
ஞா,3
ளொ,3
ஜி,3
டெ,3
ணே,3
றொ,3
…,3
டீ,3
ரெ,3
ரூ,2
ழே,2
ணூ,2
னீ,2
ஷி,2
டூ,2
ஷ,2
ஞெ,2
﻿,1
யீ,1
ை,1
ருே,1
றெ,1
பீ,1
ளெ,1
ஷே,1
ஜூ,1
ஹி,1
ழெ,1
ஜெ,1
ஜே,1
னொ,1
ணெ,1
யைா,1
ஜ,1
ழீ,1
றீ,1
நொ,1
