letters,count
க,573
ன்,551
த,537
ந்,518
த்,482
வ,464
ரு,457
க்,416
தி,373
ம,370
ய,360
கு,352
ர்,350
ப,316
து,316
ள,309
ப்,286
ம்,286
ற்,270
ட,263
ண்,258
ன,250
ங்,246
வா,208
ர,204
டி,204
று,201
றி,198
வி,193
யி,190
மா,189
ல,187
;,182
&,182
ற,180
யா,173
மு,173
டு,167
ல்,167
கி,164
ய்,159
யு,146
னை,144
னே,139
பு,130
ரி,126
பி,117
ட்,116
கா,116
னு,116
தா,113
னி,113
ள்,108
ழ்,106
ளி,97
ழி,97
பெ,96
வே,96
லை,94
ந,94
ண,93
றை,93
ஞ்,92
சி,90
சை,90
மி,86
லா,86
ரா,84
வு,84
செ,83
டை,83
ச்,82
தை,82
யே,82
ழு,80
மெ,80
நி,77
மே,76
கொ,75
லி,74
மை,74
ச,73
யெ,70
பொ,68
தெ,68
பா,65
கை,65
தே,62
னா,61
நா,56
ழ,56
வெ,54
ணி,51
ரை,48
லு,48
தூ,47
தொ,47
டா,46
ளு,43
சு,43
றா,41
யோ,40
சூ,40
கோ,40
ணை,39
போ,39
னெ,38
நீ,38
பே,35
நெ,33
தோ,33
வை,32
சே,31
சா,30
யை,30
ரே,30
மூ,29
லே,28
வ்,28
ளா,27
றே,27
ளை,26
அ,25
கெ,24
மொ,23
ஞா,22
கே,22
பூ,21
சோ,20
சீ,20
தீ,19
ணு,19
வீ,19
லெ,18
கூ,18
றெ,18
ழை,18
னோ,17
ணா,16
இ,15
உ,14
எ,14
யொ,14
டே,13
போ,13
பை,12
ரெ,11
வோ,11
ழா,11
ஆ,10
ரொ,10
ளே,10
றொ,10
கீ,10
பொ,10
நு,9
நே,9
லோ,9
ரீ,7
றோ,7
டெ,7
ரோ,7
மோ,7
ளெ,7
யீ,7
தொ,7
கொ,7
யூ,6
தோ,6
நூ,5
ளொ,5
வொ,5
ஞ,5
சொ,5
நோ,5
டொ,4
மீ,4
ளோ,4
ணெ,4
னோ,4
மொ,4
ஸ்,3
னொ,3
ணே,3
சோ,3
மோ,3
ஷ்,2
லொ,2
னீ,2
ரூ,2
லீ,2
ஈ,2
கோ,2
றோ,2
வோ,2
ரோ,2
﻿,1
ஜி,1
னூ,1
ஒ,1
டோ,1
பௌ,1
ழொ,1
ணீ,1
நோ,1
றொ,1
டீ,1
றூ,1
யொ,1
லோ,1
‍,1
வூ,1
ளீ,1
பீ,1
நை,1
சி்,1
ணொ,1
ளோ,1
டொ,1
ழொ,1
னொ,1
யோ,1
