letters,count
ம்,241
அ,116
ன்,110
து,101
க்,95
கு,92
க,84
ட,75
ம,74
த்,65
த,59
ண்,56
பு,54
ப,51
ரு,50
பி,48
வ,47
கை,45
ல்,45
ர்,44
மு,44
யே,41
டி,40
டு,40
வி,39
தி,39
ரா,37
ரி,37
கொ,37
ந்,34
ர,33
ய்,33
ப்,32
லை,31
எ,31
ட்,29
உ,29
ங்,29
யு,26
யா,23
ய,22
சு,22
ழி,22
ல,21
செ,21
ச,21
வா,20
பொ,20
று,18
இ,18
ள்,18
ஆ,17
ணை,17
ஞ்,17
ழு,17
ளி,16
கா,16
ண,16
நி,16
ற்,16
லா,16
கே,16
மே,15
ஒ,14
நா,13
தா,13
னி,13
ணி,13
ளை,12
ச்,12
ற,12
பா,11
வே,11
வெ,11
றை,10
லு,10
ரை,10
டா,10
வை,10
டை,9
கி,9
ழ,9
ள,9
தோ,8
றி,8
ஏ,8
யி,8
போ,8
சே,7
மா,7
லி,7
ந,7
சொ,7
றே,7
ழை,7
தே,6
பூ,6
தொ,6
னை,6
சை,6
ன,6
நெ,6
ஊ,6
நீ,6
கூ,5
சி,5
னே,5
வு,5
னு,5
ழ்,5
;,4
கோ,4
நூ,4
யை,4
ளு,4
ஓ,3
ளே,3
சூ,3
மி,3
வீ,3
மெ,3
தெ,2
வ்,2
ஐ,2
சோ,2
மை,2
நு,2
லோ,2
பே,2
மூ,2
பை,2
றா,2
லே,2
பெ,2
மோ,2
டோ,2
நே,2
தை,2
நோ,2
﻿,1
',1
&,1
டே,1
மீ,1
யோ,1
சா,1
ழா,1
றோ,1
வோ,1
ளா,1
தூ,1
னா,1
ரே,1
