letters,count
;,600
&,570
ம்,280
க,251
அ,213
ன்,191
த,178
து,170
ல்,135
ர்,123
வ,122
மி,119
ரு,118
தி,106
த்,104
ம,104
வா,98
கு,94
ர,86
ந்,86
உ,82
க்,80
இ,77
மு,75
ரி,75
ன,75
ப,73
ச,73
ள்,70
ண்,68
ட,67
பு,67
ய,63
கி,63
ழ்,62
எ,61
ப்,57
ல,57
ங்,55
டு,53
வி,51
ஆ,50
யு,48
ரா,47
று,47
நி,45
ள,45
பி,44
பா,43
நா,42
மை,41
ய்,41
ணி,40
சு,39
மா,37
யா,35
யே,34
ட்,33
சி,30
றி,30
ஒ,29
போ,29
ற்,29
லா,29
னை,29
ந,28
ற,28
ழி,26
வே,26
டி,24
லை,23
வூ,23
வு,23
ளி,21
லி,21
செ,21
னு,20
தா,19
கா,18
சா,18
கொ,18
யி,18
னி,18
கை,17
தீ,17
ஓ,16
லு,16
ளு,16
மே,16
றை,15
டா,15
ஞ்,15
ண,14
ச்,13
நே,13
டை,13
ஏ,13
ழை,12
நீ,12
பெ,11
பொ,11
தை,11
லே,11
வ்,10
வெ,10
{,9
},9
ளை,9
தே,9
கூ,9
சொ,9
ரை,8
னா,8
தோ,8
ழு,7
கோ,7
யை,7
பூ,7
றா,6
தொ,6
மொ,6
ழ,6
சை,6
ஈ,6
ணா,5
வை,5
லோ,5
ளா,5
ணை,5
வீ,5
சூ,4
நு,4
பே,4
தெ,4
பை,4
யோ,4
னே,4
ஐ,3
நூ,3
சோ,3
சீ,3
கே,3
வோ,3
றே,3
ஊ,3
மோ,3
தூ,2
ணு,2
ழா,2
மீ,2
றோ,2
யொ,2
ரூ,2
மூ,2
றெ,2
நெ,2
டோ,2
னோ,2
சே,2
லூ,2
நோ,2
﻿,1
யெ,1
ணே,1
டெ,1
கீ,1
ரொ,1
லீ,1
ரோ,1
கெ,1
ஞா,1
கௌ,1
ளோ,1
மெ,1
•,1
னொ,1
