letters,count
ன்,1852
ம்,1519
க,1098
த,892
அ,856
ரு,754
த்,734
து,731
ர்,727
ல்,705
ண்,682
ந்,667
வ,664
க்,651
ற்,627
ய்,592
ப்,569
ப,537
எ,530
தி,506
கு,471
றி,470
ம,459
ஆ,456
ய,428
னை,411
டு,399
வி,391
டி,390
ங்,378
ள்,377
உ,377
ட,374
று,361
போ,357
இ,357
ல,346
ன,341
யா,329
ர,313
வா,310
பா,309
தா,295
கி,284
பு,282
ற,282
னே,268
கா,255
ட்,244
மா,242
மு,233
பி,231
சி,214
யி,205
ரி,205
நி,200
ச்,197
ளி,194
கொ,193
லை,188
நா,187
யே,178
தே,176
ச,175
பெ,164
பொ,162
யு,162
வே,158
லா,157
டை,157
செ,147
மை,142
சு,136
மே,136
ந,135
ண,134
ள,134
கை,132
ஒ,131
னி,125
னு,125
ழு,122
ஞ்,117
ரா,114
ழ,114
கோ,113
னா,112
டா,109
றை,106
மி,102
கே,98
ழ்,93
ழி,92
சே,92
வெ,91
வு,91
ணி,89
லி,86
தெ,83
தோ,81
நீ,79
ஏ,73
தொ,73
ரை,70
மெ,68
வை,61
ளு,59
பே,58
தை,57
ழை,57
லே,55
ணை,54
றா,53
நெ,52
யோ,52
றே,51
கூ,49
லு,47
சை,47
ளை,46
ஊ,46
ஈ,45
பூ,44
ணா,44
டே,43
லோ,40
யெ,39
ஓ,37
யை,37
ளா,34
தீ,34
ஐ,33
ளே,33
கெ,32
சொ,31
சா,30
சீ,29
னெ,29
ணு,28
னோ,27
வ்,27
சோ,26
மூ,24
ரே,22
சூ,22
நோ,21
கீ,20
வீ,20
பீ,20
நே,19
தூ,18
றூ,17
ஞா,15
ணே,15
வோ,14
பை,14
மொ,14
யொ,14
நு,13
ரோ,12
ணோ,12
னொ,11
ழா,10
ரொ,10
மீ,9
றெ,9
டோ,8
யீ,8
ணீ,7
டெ,7
நூ,6
றொ,6
றோ,6
ரூ,5
லெ,5
ரெ,5
லொ,4
வொ,4
நை,4
லீ,4
ளோ,3
யூ,3
ணெ,3
டொ,3
ங,3
ஞ,2
வூ,2
ஃ,2
றீ,2
கௌ,2
ளெ,2
மோ,2
﻿,1
;,1
டூ,1
ளொ,1
பௌ,1
ளீ,1
ளூ,1
ழே,1
னீ,1
