words,count,book
திருமொழி,43,pmuni0005_01.html
வந்துகாணீரே,20,pmuni0005_01.html
அச்சோவச்சோ,14,pmuni0005_01.html
தாலேலோ,12,pmuni0005_01.html
தரவு,11,pmuni0005_01.html
கலித்தாழிசை,10,pmuni0005_01.html
கொச்சகக்கலிப்பா,10,pmuni0005_01.html
ஆடுகஆடுகவே,10,pmuni0005_01.html
தளர்நடைநடவானோ,10,pmuni0005_01.html
உன்னைஅறிந்துகொண்டேன்,10,pmuni0005_01.html
உனக்குஅஞ்சுவன்அம்மம்தரவே,10,pmuni0005_01.html
கோவர்த்தனமென்னும்கொற்றக்குடையே,10,pmuni0005_01.html
கண்டமென்னும்கடிநகரே,10,pmuni0005_01.html
அறுசீர்க்கழிநெடிலடியாசிரியவிருத்தம்,9,pmuni0005_01.html
எங்கும்,9,pmuni0005_01.html
அம்மனே,9,pmuni0005_01.html
அப்பூச்சிகாட்டுகின்றான்,9,pmuni0005_01.html
எல்லேபாவமே,9,pmuni0005_01.html
அரங்கத்தரவணைப்பள்ளியானே,9,pmuni0005_01.html
ஆயர்கள்போரேறே,8,pmuni0005_01.html
தென்திருமாலிருஞ்சோலையே,8,pmuni0005_01.html
பண்டன்றுபட்டினம்காப்பே,8,pmuni0005_01.html
திருமாலிருஞ்சோலையெந்தாய்,8,pmuni0005_01.html
தன்,7,pmuni0005_01.html
அழைத்தல்,7,pmuni0005_01.html
எண்சீர்க்கழிநெடிலடியாசிரியவிருத்தம்,7,pmuni0005_01.html
எனக்குஒருகால்ஆடுகசெங்கீரை,7,pmuni0005_01.html
சப்பாணி,7,pmuni0005_01.html
தம்அன்னைநரகம்புகாள்,7,pmuni0005_01.html
பெரியாழ்வார்,6,pmuni0005_01.html
அன்று,6,pmuni0005_01.html
எம்பிரான்,6,pmuni0005_01.html
இங்கேவாராய்,6,pmuni0005_01.html
இங்கேபோதராயே,6,pmuni0005_01.html
இரண்டாம்,5,pmuni0005_01.html
மூன்றாம்,5,pmuni0005_01.html
ஐந்தாம்,5,pmuni0005_01.html
காப்பிடவாராய்,5,pmuni0005_01.html
