letters,count
ன்,2330
க,1856
ம்,1732
த,1422
த்,1231
ல்,1194
க்,1179
வ,1138
ர்,1035
ரு,966
ண்,946
து,919
ந்,895
ம,845
ப்,800
தி,792
கு,770
ய்,756
ப,738
டு,713
ய,678
அ,660
ட,659
ங்,656
ர,601
ள்,567
வா,547
டி,547
று,543
ல,520
வி,517
கி,476
கா,464
ட்,448
ன,445
ற்,430
தா,420
எ,419
மு,418
இ,399
மா,398
கொ,392
னை,385
ற,382
பு,350
றி,339
பா,333
உ,330
லை,330
பி,328
சி,314
டை,314
யா,311
செ,302
ச்,299
ச,297
யி,293
ந,283
ண,283
ள,281
ழ,260
லி,258
ரி,254
யு,249
ழி,247
ரா,241
போ,231
நா,229
நி,226
கை,222
னி,221
ணி,218
ஆ,217
மே,209
கோ,203
தே,201
லா,199
ரை,192
ஞ்,186
ளை,184
னே,175
ழு,169
வே,166
மி,164
பொ,164
னு,162
ழ்,160
வை,152
சு,145
ளி,144
சோ,144
பெ,142
டா,142
றா,130
னா,129
லு,125
றை,122
தை,120
மை,119
தோ,117
யே,116
ரே,115
வு,112
வெ,109
ஒ,109
மெ,104
நீ,103
கே,102
சொ,98
கூ,97
பே,86
பூ,85
லே,81
நெ,79
தொ,77
யை,77
ணா,76
சா,73
தெ,71
ழை,70
ணை,68
மொ,67
தூ,67
சூ,64
ளு,64
ஓ,64
சீ,62
ஏ,62
ளா,62
யெ,60
சை,59
லோ,59
டே,52
தீ,50
சே,46
மூ,45
ணு,44
னெ,43
ளே,42
ணீ,42
னோ,40
யோ,39
றே,39
ணெ,35
வ்,30
மோ,30
ழா,30
யூ,30
வீ,29
கீ,28
நோ,28
பீ,26
றெ,26
பை,25
யொ,24
ஈ,22
மீ,22
யீ,20
ஊ,20
நே,18
நு,18
டீ,18
ஐ,18
டோ,17
கெ,17
ரொ,17
லொ,16
ரெ,15
ரோ,14
டெ,13
லெ,13
வோ,12
லீ,12
ளெ,12
வொ,11
லூ,11
ளீ,10
ழே,10
னொ,10
றொ,10
ளோ,9
டொ,9
னூ,9
ரீ,8
நூ,8
வூ,7
ஞா,7
ஷ்,6
றோ,5
ணொ,5
ணே,5
நொ,5
|,3
ஸ்,3
ஷ,3
ணோ,3
ளொ,3
ஷா,2
றீ,2
றூ,2
ளூ,2
ழீ,2
ஸ,2
﻿,1
;,1
ஜ,1
ஜா,1
மௌ,1
நை,1
',1
பௌ,1
ங,1
ஸா,1
கௌ,1
ஷி,1
