letters,count
க,1642
ன்,1606
வ,1267
அ,1152
ர்,1131
ம்,1049
ல்,973
க்,947
த,922
து,846
ரு,836
ந்,831
ள்,720
த்,697
ப்,593
ப,592
கு,583
ய,557
இ,496
எ,482
டு,468
று,459
தி,452
ண்,451
ல,439
டி,418
ம,388
ற,373
ரி,364
தா,362
வி,361
ட்,358
ட,353
கி,351
டை,331
பா,326
ற்,321
ர,316
ங்,307
உ,302
பு,283
லை,270
ன,264
யி,259
யா,246
வா,244
கா,241
கொ,241
சி,228
ள,222
போ,219
றி,215
மா,204
னா,203
பெ,202
ஒ,199
ய்,196
ளி,184
மு,181
செ,178
தை,172
ச்,168
னை,166
ளை,166
ஆ,162
னு,162
யை,159
யு,156
நா,152
ண,151
டா,145
வே,144
பி,142
ளு,135
லி,123
ந,123
ழ்,122
லா,117
;,113
ழ,113
நி,108
னி,107
றா,106
மை,105
கை,105
வு,104
வை,97
ச,90
கே,89
ரை,87
ழு,86
றை,86
சொ,83
லு,83
பே,80
ணி,72
மே,72
தே,71
சே,69
வீ,67
மி,65
தெ,65
பொ,65
தோ,65
ழி,63
ஏ,61
லே,61
ஓ,60
ரா,58
யே,58
நீ,50
கோ,50
கூ,48
வெ,47
ஞ்,44
சு,43
ளா,43
தொ,40
ழை,39
வ்,38
நெ,36
சை,28
ஊ,27
பை,26
மூ,26
றே,25
மெ,25
னே,25
யோ,23
யெ,23
நூ,22
சா,22
',22
ணை,20
நே,18
ஈ,18
ணு,16
ளே,16
மோ,16
டே,15
கீ,14
ரே,14
லோ,13
சோ,13
பூ,12
{,11
},11
மீ,11
”,11
றோ,10
னோ,10
ணா,9
ரோ,9
தீ,7
ழா,7
நு,7
ழே,7
வொ,6
ளோ,6
டீ,6
“,6
யூ,6
சூ,6
லூ,6
வோ,5
நோ,5
ஜ,4
&,4
ஞ,4
ஐ,4
ணீ,4
றீ,4
டூ,4
னூ,3
–,3
தூ,3
‘,3
டோ,3
டெ,2
ரெ,2
’,2
யொ,2
கெ,2
னெ,2
ளெ,2
﻿,1
ஷ,1
ஸ்,1
சீ,1
லெ,1
ழோ,1
துா,1
—,1
றுா,1
யீ,1
ரூ,1
★,1
