letters,count
ன்,3464
க,3332
ம்,2765
வ,2527
த,2510
ர்,2368
க்,1937
ல்,1925
ப,1863
த்,1719
து,1662
ப்,1620
இ,1606
அ,1547
ய,1513
ரு,1457
ந்,1453
ற்,1354
ல,1348
கு,1324
ட,1296
ன,1239
ற,1200
ர,1196
ள்,1144
தி,1134
ட்,1114
டு,1044
ண்,1034
கா,1031
எ,1016
கி,926
று,807
ம,780
ங்,780
பு,770
ரி,733
டி,728
மு,716
வி,686
றி,641
சி,604
ள,576
பா,563
[,552
],551
டை,545
பி,542
பெ,534
ழ,533
ஆ,533
செ,522
உ,510
ச,501
ச்,478
லை,474
ந,472
ளி,454
யா,447
தா,422
;,407
நா,398
னை,394
ய்,387
யு,379
யி,377
லி,359
லா,349
ரை,344
ண,341
சோ,333
றை,322
மா,318
வா,318
ரா,306
போ,300
கொ,296
மை,282
கோ,275
தை,272
வே,272
கை,269
ஒ,263
ளை,261
கூ,255
ணி,246
னா,246
னு,246
’,245
றா,239
பொ,233
மி,229
‘,222
வெ,212
லு,211
ழ்,209
வு,198
நி,197
நூ,195
யை,192
னி,180
மே,177
டா,170
ழி,167
வை,166
ழு,165
&,157
ளு,148
சா,139
தொ,135
தெ,130
சு,127
தே,124
ளா,120
சே,116
ஏ,109
ஞ்,107
தோ,94
பே,90
”,89
வீ,86
“,83
சை,77
ழா,76
றோ,74
ழை,73
பூ,72
வ்,70
நீ,70
கே,69
மீ,66
நெ,65
யோ,58
யே,55
வூ,54
மூ,51
மோ,51
லே,49
நோ,49
ங,49
னே,49
ஊ,47
ரே,46
ணா,44
யூ,43
ணை,40
பை,40
',38
ஐ,37
சூ,37
யெ,37
றே,35
தீ,35
சொ,34
மொ,31
நு,29
ஈ,28
ஃ,28
ரோ,26
லோ,25
வோ,25
கெ,25
ணு,22
மெ,21
கீ,21
ஸ்,21
சீ,20
ஞ,19
நே,18
தூ,18
றொ,18
னூ,16
ளே,16
ஓ,15
னோ,15
டே,12
ரூ,12
{,11
},11
னெ,11
டோ,11
றெ,11
றுா,10
லூ,9
துா,9
பீ,9
டெ,8
ஞா,8
ரெ,7
ஷ்,6
வொ,6
§,6
ஜ,5
ரீ,5
னொ,5
ஷ,4
லெ,4
யொ,3
யீ,3
ணே,3
ளூ,3
‌,2
ஷி,2
ஹ,2
டொ,2
டூ,2
டீ,2
லொ,2
ளோ,2
﻿,1
ல்ே,1
ஜ்,1
–,1
ஹி,1
னீ,1
னுா,1
ஜே,1
ஹா,1
மிா,1
ணோ,1
ஸா,1
ளெ,1
அா,1
ணுா,1
ஹே,1
ஜா,1
å,1
