letters,count
;,2073
&,2067
ம்,1535
ன்,1286
க,1141
ர்,888
ரு,877
த,874
வ,828
அ,775
ல்,773
தி,762
த்,757
ந்,698
ப,668
ம,631
க்,612
து,552
கு,494
ட,486
ல,479
ண்,466
ய,466
ள்,437
ங்,428
எ,427
ர,396
ப்,362
ற்,359
ய்,351
டு,339
வி,338
லை,297
மு,295
பு,294
இ,291
ற,290
ன,289
டி,270
வா,270
று,264
மா,259
யி,247
ள,242
னை,229
ஆ,228
கி,226
யா,224
உ,219
சி,213
செ,210
ணி,208
ச்,203
ழ்,196
நி,193
பா,190
ச,190
ரி,188
கொ,186
ழ,185
டை,185
யு,177
பொ,176
மே,176
ழி,173
தா,168
ண,165
னே,165
ந,164
னு,164
றி,162
றை,161
ளி,161
லா,160
பி,160
கை,159
தே,158
கா,152
ழு,149
ட்,147
கோ,146
லி,141
னி,124
ஞ்,121
ரை,120
ரா,119
மி,117
யே,112
நா,109
ஒ,107
பெ,102
நீ,101
வே,97
தெ,95
வு,94
மை,94
தொ,85
லு,85
சே,83
நெ,82
கூ,81
கே,80
தை,80
சு,78
ளை,77
போ,77
சை,74
தோ,73
சூ,70
சா,68
றா,66
ரே,64
னா,61
ஏ,59
வை,59
பே,57
வெ,55
டா,55
வீ,51
ளு,51
யை,48
யோ,48
லோ,48
கீ,46
ணா,44
பூ,42
றே,42
கெ,42
தீ,41
ழை,39
மெ,39
சோ,36
மொ,36
ளா,33
ணு,33
சொ,32
யூ,32
ளே,31
ணை,31
ஈ,29
ஓ,29
சீ,27
மூ,26
டே,25
தூ,23
ரொ,21
லே,20
ரோ,20
ஐ,19
நூ,18
நு,17
ளோ,17
ஊ,17
னோ,14
றெ,14
வூ,13
யெ,13
நோ,13
ழா,11
நே,11
ளீ,11
வொ,10
வ்,10
டூ,10
ணீ,9
ளெ,9
னொ,8
ஞா,8
மோ,8
வோ,8
ணே,7
லொ,7
னெ,7
ங,7
பை,7
டோ,5
மீ,5
டெ,5
றோ,5
நை,4
ஞி,4
றொ,3
பீ,3
யீ,3
றூ,3
ரீ,2
¨,2
ழொ,2
ணோ,2
டொ,2
',2
﻿,1
©,1
ணொ,1
ழே,1
ஞை,1
லெ,1
ஞ,1
ணெ,1
ளூ,1
¢,1
லூ,1
நொ,1
¡,1
ழீ,1
ழோ,1
ரெ,1
லீ,1
னீ,1
டீ,1
