letters,count
;,3354
&,3345
த,1148
க,1124
த்,942
ம,843
வ,825
ரு,806
ன்,750
தி,654
ப,604
ட,571
ய,544
ர்,540
க்,534
மு,529
ற்,525
து,519
ப்,477
ர,475
ண்,454
பு,441
ந்,434
ன,416
கு,369
வி,356
டி,346
ல,337
ம்,334
ற,331
ங்,324
டு,323
யி,312
ல்,283
ட்,266
ய்,254
வா,247
று,237
ரி,236
ள,235
லை,234
பா,219
தா,218
ச,214
யு,199
கி,197
ண,195
ழ்,189
ள்,188
வை,187
வே,186
றி,185
னை,184
னி,184
கொ,181
கா,180
மா,179
ழு,172
பி,168
மி,168
னு,167
ளி,166
வு,165
ந,161
யா,155
ரை,153
பொ,153
லி,151
சி,146
ணி,145
ழ,145
கோ,141
றை,138
பெ,133
டை,133
நி,129
செ,128
ச்,126
ரா,123
லா,114
ழி,111
மெ,111
ழை,109
கை,108
தை,106
தெ,105
ளை,99
வெ,95
மை,91
லு,90
ஞ்,87
நா,83
ளே,82
தொ,80
யை,80
யே,79
தே,77
யெ,77
சு,74
மே,70
றா,66
ணை,65
னா,63
லோ,60
நீ,60
ளா,58
மொ,57
பூ,54
சோ,49
யொ,48
தூ,47
ளு,46
னெ,46
சை,45
டா,44
சா,44
போ,44
தோ,43
லே,37
சூ,37
வீ,36
கூ,34
ரெ,34
நோ,33
னே,32
கீ,28
பே,28
அ,27
னூ,26
சொ,26
சே,24
யோ,24
கெ,24
ரீ,23
கே,23
நெ,22
லெ,22
மூ,22
னொ,22
ணு,21
ழா,19
நு,18
ளெ,18
ணா,18
ஸ்,17
பை,17
வொ,17
லீ,17
சீ,16
றெ,16
மீ,16
ஆ,14
உ,14
னோ,14
நூ,14
ணெ,14
றே,13
ரொ,13
றொ,13
டெ,12
ஞா,12
தீ,12
லொ,12
{,11
},11
–,11
ரே,10
டே,10
இ,9
மோ,9
ளொ,9
ஃ,9
வ்,9
ளோ,7
டொ,7
வோ,6
யீ,6
றோ,6
டோ,6
ணோ,6
னீ,6
ளூ,5
நே,5
யூ,5
ரோ,5
டீ,5
ரூ,5
எ,4
ணீ,4
ஒ,4
ஜா,3
ஞை,3
ஸி,2
றூ,2
நை,2
றீ,2
ஊ,2
டூ,2
வூ,2
ழீ,2
﻿,1
ஹி,1
ஹை,1
ஜ்,1
ஷ்,1
ஜ,1
ளீ,1
நொ,1
ஞ,1
லூ,1
ணொ,1
ணூ,1
ணே,1
ழே,1
