letters,count
ன்,5758
க்,5267
க,5204
து,4726
ம்,4548
வ,4295
த்,3893
அ,3764
த,3747
ல்,3719
தி,3447
ந்,3166
ர்,2956
ப்,2944
ரு,2932
ப,2841
எ,2759
ள்,2445
கு,2393
ட்,2346
ண்,2269
டி,2204
டு,2177
ட,2040
வி,2013
',1959
இ,1880
பா,1803
கி,1709
ர,1679
ய,1660
று,1596
தா,1558
போ,1384
கொ,1360
ன,1283
ம,1245
கா,1238
மா,1227
யி,1224
ங்,1195
ரி,1139
ற்,1129
ற,1094
லை,1038
உ,976
தை,967
மு,926
சி,925
ச,903
ச்,862
றி,856
வே,831
யா,807
பி,753
டா,751
ல,723
வா,707
பு,656
றா,651
ண,648
ள,645
ய்,609
ஆ,601
ஒ,601
லி,586
வு,562
ரா,551
நா,547
”,535
கூ,527
டை,517
னா,506
யை,495
னை,479
கே,468
யு,468
லா,466
ளை,466
நி,462
செ,439
ளி,436
சே,423
யே,386
ளு,375
னி,366
ஜா,365
சா,364
னு,355
ந,353
ரை,349
லு,346
ணி,344
றை,336
வை,328
பே,326
பெ,323
சொ,320
ஏ,319
கை,318
மி,315
மே,305
சு,297
ழ,291
மை,284
ழ்,275
நே,274
தோ,266
ழு,263
ஸ்,251
தே,247
ளா,240
றே,237
தெ,227
லே,227
வெ,220
நீ,183
ஷ,181
லூ,171
டே,170
மீ,162
;,161
ஓ,161
சை,161
னே,159
வ்,157
ழி,156
வீ,150
ழை,147
யோ,145
பொ,139
ஞ்,132
கோ,124
மூ,122
தொ,119
மெ,115
ஸி,99
’,95
ணா,90
யெ,85
ரொ,85
கெ,84
ளே,84
கீ,81
தூ,81
பை,76
ணு,70
நெ,69
ஹா,66
ஞா,64
தீ,64
ஐ,63
டெ,63
ழே,58
ஷ்,58
பூ,56
சீ,54
ரே,48
யூ,48
ரோ,45
ஊ,43
னொ,42
ழா,41
றீ,41
றோ,40
வோ,40
ஸ,37
லோ,36
ஜ,34
நோ,33
ணை,33
ரெ,33
னோ,32
சூ,30
டீ,29
மோ,28
ளோ,28
ரீ,27
ஜை,25
வொ,23
சோ,23
பீ,22
மொ,22
“,22
டூ,21
ணீ,19
டோ,18
ஹ,18
ளெ,17
ரூ,16
ஜி,16
ஈ,16
றொ,15
னீ,15
நூ,12
நு,12
லீ,12
ஜு,12
ஷா,12
{,11
},11
லெ,11
மௌ,11
ஷி,10
ஜூ,10
னெ,9
ஜோ,9
ஜ்,8
ணோ,8
ஜீ,8
ஸா,7
ஷூ,7
ஸீ,6
ஜெ,6
ணெ,6
றெ,6
ழெ,6
ஸெ,5
ஞ,5
ணே,5
டொ,4
ளீ,4
ஸு,3
ஃ,3
ஹி,3
யொ,3
ஹு,3
லொ,2
ளூ,2
ஷெ,2
ஸை,2
﻿,1
&,1
நை,1
நொ,1
ஹ்,1
ஷை,1
‘,1
சௌ,1
¨,1
கௌ,1
ஷே,1
பௌ,1
[,1
ஷோ,1
ளொ,1
ஸோ,1
னூ,1
–,1
