letters,count
ன்,404
ம்,390
ர்,251
ல்,243
க,230
க்,192
கு,180
த,157
வ,145
ற்,133
து,125
ண்,124
ப,123
ரு,113
த்,112
ற,109
ந்,104
டு,99
இ,99
ப்,98
அ,93
வி,91
ம,89
ந,87
வா,80
தா,80
ல,80
றி,80
பி,79
ள்,78
ன,77
ட,73
ய,73
உ,72
யா,71
ய்,71
பா,64
லா,64
ட்,63
தி,62
று,62
ங்,59
மை,58
ள,54
மு,54
செ,53
பு,52
ரி,45
டி,42
றா,42
ர,41
பெ,41
ணி,40
ளி,40
யி,40
கா,40
எ,39
கி,39
ஒ,38
லை,38
னை,38
ழ்,37
னு,36
ழி,36
கை,35
ரை,34
கொ,34
யு,34
னா,33
மா,33
நி,33
டா,33
சா,31
சி,29
ச்,29
பொ,29
டை,29
ண,27
லி,27
னி,26
வே,26
நா,23
ஞ்,21
வு,20
ழு,20
றை,20
சொ,20
ஆ,19
போ,19
கெ,18
தொ,17
நீ,16
நெ,16
ழ,15
சு,15
கூ,15
வெ,15
தை,15
ளு,15
லு,14
தீ,14
தோ,14
வை,13
கே,13
ளா,12
தே,12
றூ,12
ச,11
சை,11
மி,11
பே,11
மே,10
ரா,10
மெ,10
தெ,10
நோ,10
ஊ,10
ளை,10
வீ,10
கீ,9
சே,9
ரெ,9
றோ,9
மூ,9
தூ,9
றெ,8
யெ,8
கோ,8
ணா,8
னெ,7
லெ,7
ழா,6
வ்,6
னே,6
டெ,6
பை,6
ழை,6
சீ,5
ஏ,5
யை,4
யொ,4
ணை,4
டொ,4
ஈ,4
ணு,4
;,3
ஞா,3
பூ,3
வொ,3
ழூ,3
ரீ,3
மொ,3
டூ,3
ஃ,3
யோ,3
ஓ,3
சோ,2
ணே,2
னொ,2
நு,2
றீ,2
னூ,2
ணெ,2
ணோ,2
ரூ,2
ழொ,2
யே,2
﻿,1
நூ,1
வோ,1
பீ,1
டோ,1
லோ,1
ரொ,1
ஐ,1
ளோ,1
லொ,1
டே,1
லே,1
ழெ,1
நே,1
மோ,1
வூ,1
னீ,1
ரோ,1
றொ,1
ஞ,1
ணொ,1
ணூ,1
யூ,1
