letters,count
ன்,5030
ம்,2940
க,2717
வ,2608
த,2405
க்,1941
ந்,1933
து,1898
த்,1742
ரு,1668
தி,1506
ர்,1503
அ,1472
ல்,1457
ர,1412
ப்,1380
ப,1301
கு,1294
ய,1237
ன,1217
கி,1178
ற்,1161
இ,1151
டு,1068
ம,1054
ந,1003
எ,996
வி,944
ட்,937
டி,910
ச,910
ண்,882
ங்,845
ள்,791
யா,787
மா,781
ட,779
ய்,770
யி,766
று,759
போ,711
தா,701
பா,694
ற,669
ல,662
சு,656
ரி,652
கா,617
மு,562
னை,546
லை,543
வா,521
றா,501
நா,497
ரா,491
கொ,461
சே,439
பு,429
செ,428
வே,420
உ,414
னு,411
சி,410
யு,409
ச்,405
லா,383
ஆ,360
னா,357
றி,355
ள,354
டை,343
சொ,333
பி,328
ண,324
லு,312
நி,306
யே,299
ஞ்,284
டா,283
தெ,280
தே,279
நீ,279
ழு,270
தை,267
மி,266
லி,265
சா,258
;,256
கே,255
னே,243
மே,240
வு,239
யெ,236
ளி,234
தோ,230
சூ,229
றை,228
ரூ,224
னி,222
ளு,215
சீ,210
ரே,206
பே,206
&,205
ளை,204
வ்,202
ரை,200
மை,199
லே,194
யோ,190
ஒ,187
வெ,186
ஏ,176
கூ,175
கை,169
ழ,166
றே,165
பொ,161
மெ,157
வீ,154
பெ,149
ழி,146
ஜா,134
கோ,131
[,127
],126
தீ,114
யை,109
வோ,109
மூ,105
வை,104
சோ,101
ழ்,94
மோ,94
னோ,87
றோ,86
நே,83
ணி,82
ஓ,82
மீ,81
ளே,81
னெ,73
பூ,72
ளா,72
ஐ,72
ரோ,71
ஃ,65
ஷ,62
டே,59
தொ,58
யொ,57
',53
ழை,53
தூ,51
ணை,49
ளோ,48
டோ,46
கெ,46
ஜ,46
சை,45
ஞா,44
மொ,42
வூ,42
லெ,39
ணா,38
லோ,36
ரெ,36
ஷ்,35
ளெ,33
ணு,31
றொ,29
நு,24
றீ,24
ஸ்,23
மௌ,23
லொ,23
னொ,22
ஊ,22
ணோ,19
னீ,19
ணீ,18
ரீ,18
பை,17
ணே,17
ங,16
டீ,15
நோ,14
றெ,14
வொ,12
{,11
},11
டெ,11
ஈ,11
நூ,10
நெ,10
ஷே,10
கீ,9
யூ,8
ஜ்,8
பீ,8
ரொ,7
லீ,7
ஞ,7
யீ,6
சௌ,5
றூ,5
தௌ,4
ழா,4
நொ,4
ஹ,4
ஞை,4
—,4
ஷி,4
ஸ,4
”,4
ஹு,3
–,3
டொ,3
ஜோ,3
ஹா,2
ழே,2
ணெ,2
நை,2
ளொ,2
னூ,2
லூ,2
﻿,1
ழீ,1
ஜெ,1
ஶ்,1
ஷா,1
து்,1
ளீ,1
டூ,1
லௌ,1
ஞி,1
ழூ,1
போ்,1
ஹூ,1
ஜி,1
ா,1
“,1
‌,1
