letters,count
க,5184
ம்,3157
ன்,2567
க்,2384
த,2121
த்,2062
ல்,2059
து,1854
ர்,1847
ட,1794
வ,1783
ப்,1578
ப,1561
தி,1499
ரு,1467
அ,1358
ய,1307
ந்,1253
நா,1220
இ,1200
எ,1189
ள்,1176
கு,1162
டு,1128
டி,1104
ண்,979
கி,961
ம,935
ர,924
ற்,908
ட்,892
ந,885
வி,849
சி,818
ங்,810
ற,797
ல,787
று,734
ச,720
தா,676
ன,676
பா,645
லை,615
கா,603
யி,541
மு,517
ச்,509
ரி,502
யா,500
வே,496
தை,492
உ,487
வா,469
பு,466
மா,463
ளி,461
றி,445
பெ,408
போ,406
',404
ள,399
ளை,393
பி,391
லா,377
றா,356
டை,350
ஒ,344
ண,339
மி,337
வு,336
ஆ,325
ரா,323
யு,311
ய்,302
மை,301
கொ,296
னை,279
ழு,278
லு,278
வை,265
;,263
ழ்,250
செ,247
னா,244
னு,234
ளு,234
நி,230
லி,217
னி,205
ரை,205
றை,204
சா,204
ழ,202
யை,196
கை,193
சு,186
வெ,178
சொ,173
பை,172
ழி,170
டா,157
கூ,155
பொ,146
மே,146
கே,144
லே,141
ணி,133
தே,128
தோ,127
வ்,126
பே,120
தெ,118
ஸ்,115
யே,114
ளா,110
ஏ,104
நூ,94
யோ,91
தொ,88
றே,88
மூ,86
ஞ,83
யெ,79
ஞ்,72
கோ,72
மெ,64
னே,61
&,57
நீ,55
நே,50
வீ,49
சை,48
னோ,46
சே,45
றோ,45
தீ,44
சீ,43
ளே,42
‌,41
ஓ,41
ழை,39
ஜ,37
மொ,36
ணை,36
லோ,35
ணா,33
ணு,33
டே,32
கெ,32
ஐ,31
ஷ்,31
வோ,31
பூ,28
மீ,27
ஷ,27
கீ,25
சூ,25
தூ,25
ரே,23
சோ,23
ஜா,23
ஜி,21
றொ,21
நெ,21
ணீ,20
நோ,20
ரோ,19
வொ,19
ளோ,18
ளெ,16
ஔ,15
மோ,15
ரீ,15
நொ,15
},14
ழா,14
லீ,14
டெ,12
ஊ,12
{,11
டோ,11
லெ,11
ஹ,10
ஞா,10
ஈ,10
ஜே,10
ரெ,9
றெ,9
யொ,9
நு,9
றீ,8
ஹா,8
ணே,8
ஜ்,8
பீ,7
ஷே,7
“,6
னொ,6
”,5
னெ,5
டீ,5
ழே,5
ரூ,4
யீ,4
யூ,4
ணோ,4
வூ,4
ரௌ,4
லூ,3
ஜு,3
ஜீ,3
ஸ,2
ஹி,2
றூ,2
ஷா,2
ளூ,2
ஜோ,2
டொ,2
லொ,2
﻿,1
ழோ,1
ஜூ,1
ஜெ,1
ணூ,1
ஷி,1
மௌ,1
ரொ,1
னூ,1
ணொ,1
ஙு,1
ணெ,1
னீ,1
நை,1
ஷோ,1
–,1
பி்,1
ஃ,1
சௌ,1
