letters,count
ன்,2263
க,2021
ம்,1762
த,1639
வ,1527
ம,1460
ர்,1422
ல்,1309
ந்,1296
ரு,1135
த்,1126
ங்,1059
ண்,1053
ட,1036
ய,996
தி,888
க்,822
து,801
ள்,779
ல,776
ர,739
கு,719
மா,652
ப,610
ன,610
ய்,597
டு,555
வி,531
வா,495
மு,480
டி,473
ற,458
யி,447
கி,426
அ,425
தா,423
ப்,422
யா,395
னை,391
செ,388
லை,373
ள,369
பு,349
நா,348
று,347
ற்,341
கொ,339
கா,339
ரி,333
ண,332
லி,325
ழி,295
ணி,290
கை,287
ந,278
மே,277
றி,277
டை,273
சி,268
பா,267
வே,267
யு,262
னு,261
பொ,258
மி,258
ஞ்,256
னி,256
ரா,254
பி,248
ழ்,246
றை,243
நி,237
வெ,236
னே,230
தே,229
ழு,225
ச,225
லா,221
எ,219
ச்,206
ளி,193
ரை,189
பெ,186
னா,181
இ,177
ழ,177
நீ,176
கோ,176
சு,174
ளை,168
கூ,165
ட்,164
தொ,159
யே,157
தெ,157
வு,155
நெ,154
தை,153
வை,145
லு,136
போ,134
சே,133
மெ,131
யெ,124
சூ,123
மை,119
ணை,118
உ,114
ஆ,106
ளு,105
தோ,101
னெ,94
ளா,93
றா,93
யோ,88
பே,87
டா,82
கே,81
ணா,78
ரே,78
கெ,77
சை,77
பூ,68
சா,67
சொ,63
ழை,62
டே,58
மூ,58
ஏ,57
மொ,56
தீ,56
ளே,56
யை,55
யொ,48
லே,48
வீ,45
வ்,44
றெ,44
சீ,43
சோ,42
;,40
றே,40
னொ,40
தூ,38
ளெ,38
ஒ,36
னோ,36
&,31
நு,30
ணு,30
லெ,28
பை,27
ஓ,27
லூ,27
லோ,26
டோ,24
ணெ,23
மீ,23
ஊ,22
கீ,22
லொ,21
டீ,20
ரெ,18
னீ,18
பீ,18
நோ,18
ழா,18
றோ,18
றொ,18
டொ,17
ஐ,16
நை,15
ளூ,14
ரீ,13
ரோ,12
னூ,12
{,11
},11
மோ,11
யூ,11
வொ,11
ணீ,11
ங,10
ளொ,8
டெ,8
யீ,7
ஈ,7
வோ,7
ஞா,7
ணோ,7
ளோ,7
லீ,6
நே,6
ணே,6
நூ,6
ரொ,6
ரூ,5
பௌ,4
ி,3
வூ,3
நொ,3
ழெ,3
ளீ,2
றீ,2
ணொ,2
ா,2
ஞை,2
மௌ,2
டூ,2
ெ,2
﻿,1
றூ,1
ஞ,1
ழோ,1
கௌ,1
ழொ,1
ழே,1
ஙா,1
