letters,count
ன்,2488
த,1380
க,1281
ம்,1248
வ,1011
ர்,973
ல்,958
ந்,871
தி,818
த்,794
ன,718
ரு,708
ற்,676
அ,668
ய,625
க்,597
து,594
ம,582
ப,519
ற,475
வி,463
று,461
ங்,455
ள்,435
ண்,426
கி,426
இ,413
எ,407
ல,403
மு,388
ய்,365
னை,357
கு,353
ப்,350
டு,350
ர,338
யி,328
யா,318
பு,318
உ,316
றி,311
ட,292
செ,282
ந,263
தா,261
மா,251
னி,248
டி,247
னா,241
லை,236
சி,229
பி,224
ரி,223
ஆ,215
ண,211
மை,209
நி,206
ச,198
வா,188
னு,182
பா,179
வு,178
போ,172
யு,171
வே,169
றை,169
லா,168
கை,163
பெ,158
கா,157
லு,155
ச்,153
ரை,146
ஞ்,145
நீ,145
றா,145
ள,145
மே,144
டை,140
தொ,136
கொ,135
தே,134
ட்,132
நா,129
தை,122
பொ,116
யே,116
ளி,115
தெ,113
ணி,107
ழு,106
ழி,103
மி,103
வை,102
ரா,101
லி,101
ஒ,89
தோ,86
ஈ,84
சா,82
ழ்,82
ஏ,80
மெ,79
யெ,77
ழ,72
;,69
வெ,69
ணு,66
ளு,64
யை,61
சை,60
லோ,58
சு,57
நோ,57
ஓ,52
பே,52
வீ,52
பூ,52
கூ,52
கே,51
சே,51
கோ,49
னே,49
றெ,48
தீ,48
மூ,48
ளை,47
னோ,47
கெ,46
மோ,46
நெ,44
ணை,42
னெ,41
றே,39
வ்,39
&,38
யோ,38
ளா,37
¢,34
மொ,34
ரெ,31
சொ,30
சூ,29
ஐ,29
நே,29
மீ,27
டா,27
ரோ,26
ஞா,25
ழை,24
சீ,23
ணா,21
·,21
தூ,18
நு,18
லெ,17
றோ,17
றொ,17
ஊ,16
ரே,15
யொ,15
வௌ,15
பை,13
லே,13
வொ,12
வோ,11
ணெ,11
ழீ,11
றீ,11
கீ,10
டொ,10
னொ,10
{,9
},9
நூ,9
ரொ,9
ளீ,9
ளொ,9
ஞ,9
லீ,9
டே,9
டெ,9
£,8
ரீ,8
ளெ,8
சோ,7
யீ,7
ழா,6
ளோ,6
டோ,6
ளே,6
நொ,6
னீ,5
ங,5
டீ,4
',4
லொ,4
ஞை,4
ஷ,3
பீ,3
ஔ,3
னூ,2
ழூ,2
டூ,2
யூ,2
ணோ,2
﻿,1
ணொ,1
ளூ,1
வூ,1
மௌ,1
ரூ,1
ழெ,1
ஙூ,1
ஸ,1
ணூ,1
ஷ்,1
