letters,count
ம்,1284
க,1240
த்,876
ன்,860
த,852
க்,851
அ,701
து,680
வ,607
ப,520
ன,502
தி,494
ல்,491
ரு,491
ய,463
ப்,458
ற்,398
டு,372
யு,337
கு,331
ற,326
ர்,302
கி,298
ம,295
ட,275
மை,256
ண்,255
ங்,242
ஒ,240
யா,236
ந்,233
ச,227
தை,225
ள்,224
று,214
வி,214
பி,208
நி,208
இ,207
ர,206
மு,200
மா,198
வு,194
ல,192
டி,191
ழு,189
ய்,187
லை,185
கா,184
றி,183
ரி,182
ளை,181
லு,177
உ,176
ட்,172
வா,170
ச்,159
எ,148
சி,143
செ,142
பொ,134
டை,131
யி,128
தா,118
ள,117
கொ,116
ழ்,114
வே,113
கை,111
பு,110
யை,101
னி,100
ளி,100
;,99
பா,99
னை,99
லி,87
ஆ,86
னு,85
சு,84
லா,82
றா,77
ந,76
கூ,74
',72
ழி,70
வை,65
ண,64
றை,61
மே,60
சா,60
டா,59
ளு,55
மெ,55
னா,54
மி,52
போ,52
தோ,49
நா,49
னோ,48
ழ,47
சொ,45
வ்,45
ரை,44
ளா,40
தீ,40
ரா,39
பே,38
வெ,37
நீ,33
பெ,31
தெ,30
யோ,29
ஞா,26
தூ,25
தொ,25
மூ,24
ஏ,24
ணு,22
ணி,22
ஞ்,21
வொ,21
ஷ்,19
றோ,19
ரீ,19
கோ,18
நே,18
ஷ,18
தே,17
கீ,16
யே,15
யொ,14
நோ,14
வீ,13
சை,13
ரோ,13
ஸ்,12
பூ,12
நு,12
மீ,12
{,11
},11
ஊ,11
ளே,11
ஓ,11
சோ,10
நூ,9
நெ,9
கெ,9
லே,8
றே,8
பை,8
யெ,8
வோ,7
னெ,7
னே,7
கே,7
ஜ,7
லோ,6
ரே,6
மொ,5
ஃ,5
சே,5
ணா,5
ணை,5
ஈ,4
ரூ,4
ங,4
டே,3
ஞ,3
றெ,3
ழை,3
றொ,3
மௌ,3
ஜே,2
ளோ,2
ழா,2
சீ,2
லௌ,2
ஐ,2
கௌ,2
ஷை,2
மோ,2
﻿,1
&,1
ழோ,1
டொ,1
‘,1
¦,1
டீ,1
ரெ,1
டோ,1
லொ,1
சௌ,1
றீ,1
¢,1
ளெ,1
ழெ,1
§,1
ஸ,1
லெ,1
ரொ,1
