letters,count
ன்,750
க,667
ம்,541
த்,525
த,494
க்,472
வ,460
து,414
ந்,364
ர்,354
தி,323
ரு,320
அ,316
ல்,314
ய,306
ர,295
ப,287
ப்,274
ன,274
ங்,272
ற்,261
ம,260
கு,248
ண்,234
சி,227
எ,192
ய்,191
வி,187
கா,182
ட,177
டு,177
ள்,168
மு,162
ச,162
உ,162
இ,159
கி,157
ல,154
தா,154
யா,150
று,141
யி,138
னை,137
பி,133
பு,132
ட்,128
செ,126
டி,118
வா,117
போ,115
பா,114
ற,111
;,105
யு,105
ந,96
நா,96
ச்,94
ண,92
றி,91
ரி,90
கை,80
யை,80
',77
னு,76
டா,75
மா,74
வே,73
ஞ்,73
நி,72
லா,71
ள,71
தை,70
னா,70
ரா,68
டை,67
தே,67
ணி,66
மி,65
லை,65
மை,65
ரை,64
ளை,63
பெ,59
லி,58
கொ,58
ஒ,56
சு,55
லு,55
னி,55
தோ,54
ஆ,52
ளி,52
நீ,51
றை,50
[,50
],50
&,49
ழி,49
ழ்,46
ளு,46
ழு,42
வு,42
யே,42
கூ,41
பொ,41
கோ,41
கே,39
றா,39
னே,38
மே,37
ழ,37
சா,36
யோ,36
ஷ்,36
பே,33
வ்,33
பூ,33
வீ,33
றே,31
ஸ்,30
ரே,27
ஜ,27
வெ,24
தொ,23
ணா,22
ஹ,21
ஷ,21
மெ,21
சொ,20
ங,20
சை,19
வை,19
சூ,18
தெ,18
மூ,18
நோ,18
ஹா,17
ஐ,17
ஓ,17
சே,17
னெ,17
ணு,16
தீ,16
ளா,14
மீ,14
லே,13
ரோ,13
ணை,12
ஈ,12
ழை,12
னோ,12
யெ,12
{,11
},11
ரூ,11
ரீ,11
ஏ,11
கீ,11
நெ,11
ளே,10
தூ,10
ளெ,10
லோ,9
மோ,9
மொ,9
வோ,8
பீ,8
பை,7
கெ,7
சீ,7
றெ,7
நூ,6
யொ,6
டே,6
ழா,6
சோ,5
லெ,5
நே,5
டோ,4
ஹே,4
ணோ,4
டீ,4
ரொ,4
ஷி,4
நை,3
ஷே,3
றொ,3
ஹீ,3
ஊ,3
ஃ,3
ணீ,3
ஸ,3
ரெ,3
னொ,2
ளோ,2
நு,2
றோ,2
ணே,2
வூ,2
சௌ,2
ழே,2
நொ,2
ஷு,2
னீ,2
﻿,1
ஞா,1
தௌ,1
னூ,1
ஷா,1
ஔ,1
டெ,1
றீ,1
ணொ,1
ஞ,1
யூ,1
றூ,1
ஞெ,1
யீ,1
ஞை,1
