letters,count
ம்,481
ன்,406
க,350
ல்,346
ர்,320
த,268
த்,267
க்,259
அ,238
வ,236
து,224
ந்,222
ரு,220
கு,206
தி,191
ண்,187
ய்,172
எ,168
உ,168
ப,167
ப்,145
தா,133
ம,132
ய,131
ள்,131
பா,131
டு,126
ட,122
ங்,122
இ,120
ர,119
று,119
மு,117
ற்,113
ல,103
வி,100
ன,100
ஆ,99
டி,95
யா,95
வா,91
பு,86
கா,83
ட்,82
செ,76
லா,76
னை,73
ற,72
தே,69
போ,68
மா,61
ச,57
ணி,57
கி,55
வே,54
ழ்,53
றி,53
ரி,53
ந,52
மே,52
சொ,51
யி,51
நா,50
யு,50
ச்,47
சி,46
ஓ,46
பொ,45
ரை,44
நீ,43
மி,42
னி,42
பி,42
ஒ,41
ரா,39
கை,39
ள,38
கொ,35
தோ,35
டை,35
ஏ,34
கோ,34
ண,33
ழி,33
ளை,32
னா,31
றா,31
லை,30
டா,30
மை,30
நி,30
ளி,29
னு,29
னே,28
யே,28
வு,28
ழு,27
யோ,27
பெ,26
சே,25
சு,25
கூ,24
தெ,24
பூ,24
வை,24
வெ,24
சை,23
தொ,23
கே,23
லி,22
தீ,22
ழ,21
ஞ்,21
தை,19
சா,19
லு,18
வீ,18
பே,18
டோ,17
லே,17
றை,16
மூ,15
ஈ,15
தூ,14
சூ,14
ளு,13
ணா,13
சீ,12
மொ,12
ஐ,12
னோ,12
யை,11
மெ,10
நே,10
மோ,10
ரோ,10
ளா,9
ளே,9
நூ,9
டே,8
லோ,8
நெ,8
றோ,8
ரே,7
சோ,7
மீ,6
ழை,6
கீ,5
ழே,5
ணு,5
னெ,5
றே,5
ணீ,5
வ்,5
வோ,4
ளோ,4
நோ,4
ஊ,4
ணை,3
ரொ,3
வூ,3
ழா,3
னொ,3
பை,3
ஞா,2
றொ,2
கெ,2
ரூ,2
﻿,1
;,1
',1
©,1
லூ,1
ரெ,1
ளொ,1
ஃ,1
யொ,1
ணூ,1
றெ,1
லொ,1
ஞ,1
