letters,count
க,4355
ம்,3883
த,3361
ன்,2979
த்,2469
வ,2439
;,2364
ர்,2304
&,2298
ந்,2197
க்,2168
ய,2128
து,2103
ரு,2006
ல்,1964
ம,1867
கு,1725
ங்,1692
ப,1686
தி,1544
ப்,1491
அ,1460
ன,1396
ள்,1297
ற்,1294
ட,1287
ல,1233
வி,1208
கி,1198
ற,1161
ண்,1136
ர,1062
இ,945
று,926
டு,916
மு,904
பு,824
யி,772
கா,757
ளி,742
ய்,733
டி,718
எ,688
லை,678
ரி,669
உ,665
ட்,650
மா,639
சி,628
யு,615
ள,611
றி,605
யா,598
வா,589
பி,583
செ,570
டை,570
மை,566
தா,563
ழு,557
னை,538
லி,536
போ,528
ண,512
நி,502
னி,496
லா,482
ச்,478
கொ,474
றை,444
னா,424
பெ,420
[,418
மி,410
],410
வு,410
பொ,397
பா,396
ளை,394
நீ,394
கை,387
வெ,387
ழ,384
ழி,378
ணி,373
ந,372
ரை,349
லு,349
ச,340
ழ்,340
மே,340
ளு,337
ஞ்,320
தை,320
வே,319
னு,296
சு,292
கூ,292
ஒ,292
ஆ,291
மெ,274
தே,263
ரா,245
நா,232
தெ,230
தொ,206
வை,199
தோ,194
பூ,193
யை,171
ழை,168
டா,163
சை,159
சா,154
நெ,139
ணை,137
றா,137
யெ,130
வீ,125
ளா,121
வ்,116
தீ,113
சூ,113
ணு,104
கோ,102
தூ,101
நோ,99
பே,96
ஏ,91
சே,84
யே,81
கெ,78
ஓ,77
மூ,76
மீ,72
மொ,71
ஈ,71
பை,66
சொ,65
லெ,64
ரொ,51
யோ,51
கே,51
நு,50
றெ,46
ரெ,46
னோ,46
யொ,45
சோ,44
வோ,42
கீ,41
ளே,39
னெ,39
சீ,38
ஊ,38
ளெ,36
மோ,35
ணீ,35
லே,35
ணா,35
ரோ,35
–,34
லோ,34
வொ,31
றே,30
பீ,30
ரே,29
ஞா,27
ஐ,27
டெ,27
னொ,26
னே,25
},23
றொ,23
னீ,23
’,22
நே,20
நூ,20
ணெ,19
லொ,19
‘,18
ஞ,17
யீ,16
ளோ,15
யூ,15
{,14
றோ,14
ழீ,12
ஃ,12
டொ,12
டோ,12
நொ,11
ரூ,10
ழா,10
ளொ,9
ளீ,9
றீ,9
டே,8
ரீ,7
ஹ்,7
ஞை,6
ணே,6
வூ,6
டூ,5
ணோ,5
¢,4
ஹ,4
ணூ,4
வௌ,4
டீ,4
ளூ,4
ஞெ,4
ஷ்,3
னூ,3
¡,3
நை,3
ஸ்,2
லீ,2
ங,2
ஹி,2
ஹு,2
ழெ,2
﻿,1
ஹா,1
£,1
லூ,1
கௌ,1
ணொ,1
லௌ,1
ஜ்,1
ஜே,1
றூ,1
ழே,1
ஷ,1
ஹே,1
