letters,count
ன்,1326
ம்,1175
க,991
த,863
த்,643
வ,629
து,629
க்,620
ற்,583
கு,554
ல்,530
ரு,521
ர்,509
ய,502
ப,491
ற,472
எ,439
ந்,434
ம,428
று,421
ப்,386
ன,379
அ,353
ண்,343
இ,331
தி,327
ல,326
ள்,325
வி,300
ய்,286
ட,280
கி,274
டு,269
ங்,265
றி,261
யா,250
வா,243
கா,235
பு,234
சி,233
யு,231
ர,222
வு,206
ட்,203
யி,201
னை,192
;,190
பி,185
லா,182
உ,174
மு,171
னு,171
தா,164
மா,164
ரி,153
மை,153
செ,147
ண,145
ந,141
ழு,136
டி,134
டை,133
ள,132
கொ,123
னி,121
ழி,121
பா,121
ச்,120
றா,119
லை,117
னா,113
ஆ,113
பொ,111
பெ,110
லி,110
போ,110
நி,106
நீ,106
மி,105
றை,103
ளி,103
வே,101
கூ,97
கை,94
லு,93
நா,92
ளை,90
கே,87
ச,87
தோ,86
ஒ,84
மே,83
ளு,80
ரை,79
மெ,78
ழ்,77
ணி,74
வ்,72
ரா,71
ழ,67
தை,63
வை,63
வெ,62
தே,56
டா,56
சா,53
தீ,53
ளா,51
யே,51
தொ,49
றோ,46
நோ,45
ஞ்,45
கோ,45
சு,44
மூ,42
தெ,39
மொ,39
யை,39
சொ,38
&,37
நூ,37
லே,35
யோ,35
பே,35
றே,33
நெ,30
கெ,29
யெ,28
மீ,25
வீ,25
மோ,24
சை,22
சீ,22
னெ,21
ணு,21
',21
ழை,20
னோ,20
ஓ,18
ங,18
நு,18
வோ,17
பூ,17
லெ,17
தூ,17
சோ,16
பை,16
ணை,16
ஈ,15
னீ,15
வொ,14
ஊ,14
றொ,14
ழா,14
ளே,13
பௌ,12
னே,12
டோ,12
ஃ,12
{,11
},11
ளெ,11
றெ,10
ணா,10
யொ,10
ஏ,10
சே,9
லோ,9
ஞா,8
ரே,8
டெ,7
சூ,7
டே,7
ரெ,7
ஐ,6
நே,6
ளோ,5
ரோ,4
யி்,4
ரொ,4
–,4
னொ,4
ணூ,3
பீ,3
லொ,3
கௌ,3
யூ,3
கீ,2
வூ,2
னூ,2
ணெ,2
டொ,2
ரீ,2
டீ,2
யீ,2
ரூ,2
﻿,1
தி்,1
மி்,1
றி்,1
ளொ,1
ஸ்,1
ஷி,1
ஹ,1
றூ,1
நீ்,1
ழெ,1
கி்,1
நொ,1
ணே,1
டு்,1
றீ,1
ணோ,1
வௌ,1
லூ,1
லி்,1
டூ,1
