letters,count
ம்,1185
த,937
ன்,917
க,871
ர்,719
ந்,585
தி,569
த்,568
வ,561
ல்,528
க்,451
ய,448
ரு,444
ள்,417
ர,408
து,401
ப,383
ய்,344
வா,343
ம,339
டு,336
ப்,327
ண்,327
ற்,322
இ,311
ங்,307
வி,299
கு,296
ன,290
ற,283
ல,273
அ,272
று,262
டி,252
எ,246
பா,230
யி,227
ட்,215
நா,206
ழ்,206
றி,204
தா,202
போ,202
கி,195
மை,195
பு,185
மு,184
மி,181
ட,179
னி,172
னை,172
சி,169
ந,165
கா,165
செ,163
தே,162
லை,162
மா,154
உ,149
யா,145
யு,144
ழி,141
ரி,137
நி,137
ளி,137
ச,135
ச்,122
கொ,122
பி,119
ள,116
னு,116
ஆ,114
லா,114
டை,107
ஞ்,104
லே,102
பெ,102
சு,99
வே,97
பொ,97
ணி,95
ண,95
வீ,92
வு,82
லி,81
வெ,79
தை,79
னா,77
நீ,76
கை,74
மே,73
லு,72
ழு,71
யே,71
ரா,69
வோ,69
தெ,65
சா,65
ரை,64
தொ,63
ளு,61
தோ,59
மோ,58
ழ,57
பே,56
றா,54
தீ,53
மெ,53
யெ,53
கோ,52
டா,52
சை,52
யோ,51
ஒ,50
சொ,49
வை,47
யை,46
ளை,44
றை,44
ஓ,43
நெ,43
மொ,43
கூ,41
ஏ,37
கெ,36
டோ,35
ஜ,34
சே,33
ளா,31
டே,29
ரோ,28
கே,28
ஈ,27
பூ,25
னோ,25
றோ,24
நூ,23
றே,22
ஊ,20
சோ,20
ரே,20
ரெ,19
லோ,19
சீ,18
ஞா,18
சூ,18
ணு,18
னே,18
றெ,18
ணை,18
நோ,17
டீ,16
ழை,15
பை,14
ளே,13
;,12
மீ,12
னெ,12
கீ,11
டெ,11
ஜா,10
தூ,10
ஸ்,10
வ்,10
மூ,10
யொ,9
லொ,8
ளெ,8
ஃ,8
றொ,8
ளோ,7
நே,7
லெ,7
ணீ,7
ணா,7
டொ,6
ரீ,6
ஐ,6
நொ,5
னொ,5
ஜ்,4
நு,3
வொ,3
ரொ,3
ஞ,3
[,2
],2
யூ,2
ரூ,2
ளீ,2
ழா,2
ஷி,2
﻿,1
ஹி,1
ணொ,1
ணே,1
ஹ,1
ளொ,1
ஔ,1
ஷை,1
பீ,1
ணோ,1
லீ,1
ழோ,1
ஜி,1
ழே,1
ணெ,1
ங,1
ஷ்,1
ஜை,1
ஜீ,1
ஹா,1
