letters,count
ம்,320
ன்,282
ர்,279
ல்,276
த,261
க,234
க்,217
து,192
த்,190
வ,184
ப்,150
கு,147
ப,143
ரு,134
ந்,133
ய,130
லை,119
இ,118
ண்,115
அ,110
று,110
வி,109
ம,109
வா,105
டு,104
ட,99
ற்,97
ல,94
கா,88
ய்,87
ற,85
ங்,84
உ,80
பு,78
றி,77
எ,77
யா,74
ர,73
ழி,71
ன,69
ரி,68
பா,68
ட்,68
ள்,65
தோ,63
றை,61
மு,60
தி,55
டி,53
தா,53
பொ,52
ரை,52
கொ,51
யி,51
கூ,50
பி,48
ண,47
மை,44
ந,43
ஆ,42
னை,40
கை,39
வு,39
டை,39
றா,39
நீ,39
யு,39
ழ்,37
னி,37
கி,37
லி,36
நி,35
மா,34
நா,34
ஒ,33
செ,32
லா,32
சி,31
ழ,30
ளி,29
ரா,28
ஓ,27
ஞ்,27
சே,26
போ,25
வே,24
பெ,24
ள,24
ணி,24
ஏ,24
தே,23
ச்,23
ஊ,22
ழு,21
நெ,20
னு,20
சா,20
னா,19
டா,19
ஈ,19
ழை,18
ளை,18
வெ,18
ச,17
ணை,17
சு,17
மி,16
ளா,15
பே,15
தெ,14
லு,14
மே,13
கோ,13
மெ,13
சொ,12
ணா,12
தொ,12
தீ,11
பூ,11
வீ,10
தை,10
பை,9
யை,9
கே,8
தூ,8
நோ,8
னோ,7
ளு,7
லே,7
ணு,7
நு,7
;,6
&,6
மொ,6
யே,6
வை,6
ஐ,6
சீ,5
ணீ,5
சை,5
நூ,4
கெ,4
ஃ,4
னே,4
கீ,3
ழீ,3
வ்,3
ஞா,3
ரே,3
லெ,3
டோ,3
ரோ,3
யோ,3
ரூ,3
மூ,3
சூ,3
லூ,3
மீ,3
னெ,2
ளே,2
ளோ,2
லொ,2
லோ,2
ஞ,2
நை,2
டே,2
டூ,2
நே,2
ழா,2
யொ,2
ழெ,2
﻿,1
ரீ,1
மோ,1
வொ,1
ணே,1
ற்஢,1
ரொ,1
வோ,1
ல்஢,1
ளீ,1
சோ,1
ஞை,1
றூ,1
பீ,1
ரெ,1
றொ,1
றெ,1
