letters,count
க,3530
ர்,2736
ன்,2354
வ,2351
க்,2291
ம்,2208
அ,2043
ள்,1619
ல்,1522
து,1502
ரு,1487
த,1384
ப்,1303
எ,1290
த்,1284
கு,1234
ட,1134
இ,1112
ப,1060
ங்,989
ந்,988
டு,965
ட்,884
வி,841
தி,823
உ,803
று,802
ம,796
ன,739
கி,730
ண்,718
ய,712
ற்,660
யா,572
டி,533
ர,501
ல,470
தா,469
பி,437
றி,431
ய்,428
செ,427
தை,426
வா,425
ற,413
ளு,409
கொ,408
ளை,400
ளி,397
லை,394
யே,388
மு,383
ச்,368
றா,366
ரை,360
யி,353
ஆ,348
ரி,345
போ,340
டை,340
வே,340
றை,330
யு,328
கா,327
சு,320
னி,320
பு,317
னா,294
சி,286
ள,279
பா,269
கே,266
ஒ,265
ழு,263
நா,257
வு,252
மா,249
நீ,249
டா,240
னை,230
லி,224
லு,224
கூ,221
ஏ,214
ந,208
பெ,202
ண,201
வை,201
ச,198
மை,178
கை,169
யை,168
லா,165
யோ,160
நி,160
னு,154
பே,150
சொ,141
ழி,133
பொ,131
மி,129
ரா,129
தோ,122
ணி,119
மே,119
கோ,117
தே,109
வெ,109
வீ,108
றே,107
ரே,103
சே,98
வ்,98
சீ,98
சா,91
ளா,88
தீ,83
தொ,83
னெ,82
ழ,80
ழ்,77
மீ,77
ணு,71
நோ,66
னே,64
ஓ,62
ழை,60
றீ,60
தூ,57
ளோ,55
ரோ,52
தெ,52
நூ,50
ஐ,50
வோ,45
ணை,44
நே,42
லே,42
நெ,42
ளே,40
றோ,37
மோ,36
சை,35
மொ,34
ஞ்,34
யூ,30
மெ,28
கெ,27
ஊ,27
ஞ,26
லோ,22
னோ,22
டே,21
சோ,20
பை,19
யெ,19
ஸ,17
ஈ,16
பீ,16
டீ,15
ரெ,14
ழா,14
ரு஢,11
பூ,10
சூ,10
நு,10
றொ,10
றெ,9
ணா,9
ஸ்,8
ஞா,8
டோ,8
வொ,5
நொ,5
ணெ,5
யொ,4
ணீ,4
டெ,4
கீ,4
ளெ,4
னீ,4
வூ,3
஡,3
னொ,3
ழே,2
ரொ,2
ணூ,2
லெ,2
﻿,1
;,1
',1
ணோ,1
ளீ,1
றூ,1
ரீ,1
னூ,1
யோ஡,1
ளொ,1
நை,1
லூ,1
