letters,count
ன்,350
க,339
த,283
க்,254
த்,244
ம,226
வ,225
ர்,215
ந்,212
ரு,211
ப,205
ங்,191
ர,188
ற்,168
ல,165
ப்,157
லை,152
ய,150
ம்,149
கு,140
னை,139
ன,132
வி,128
ண்,128
தா,127
து,122
தி,118
கா,115
யா,105
ஞ்,104
ட,102
ல்,94
ய்,92
மா,90
மு,88
ரா,81
யி,81
பா,78
ற,77
பு,76
று,75
வா,74
ச,69
ரை,65
டி,60
ழ,57
ரி,57
ள,57
பி,56
டு,55
ணி,55
யு,54
நி,51
கி,50
சோ,50
ட்,49
னு,47
றி,46
செ,46
கொ,45
ண,43
லி,42
கை,41
போ,41
னி,38
தே,37
யெ,37
ச்,35
டை,35
லா,34
மி,34
ந,34
மே,32
ள்,31
மை,31
ழு,30
தெ,29
மெ,29
யே,29
தொ,29
வை,29
சி,28
வெ,28
லு,28
றே,28
பொ,27
னா,27
டா,25
ழி,24
வு,24
கே,23
னே,23
நா,22
வே,22
றா,22
ளி,22
ழ்,22
தை,22
சு,21
சே,19
தீ,18
ரே,18
லே,18
நெ,17
ளா,17
பே,16
தோ,16
ழை,16
ளை,16
கோ,14
சொ,14
னெ,14
அ,13
சை,13
வீ,13
பெ,13
நீ,12
றை,11
யை,11
ளே,11
ளு,11
;,10
கூ,10
லெ,10
ழா,10
{,9
},9
பூ,9
ரெ,9
லோ,9
யோ,8
சா,8
ணை,8
மூ,7
ணா,7
கீ,7
உ,6
டெ,6
மீ,6
டோ,6
ணு,5
றொ,5
கெ,5
வோ,5
பீ,5
ஆ,4
எ,4
ஞா,4
யொ,4
டே,4
லூ,4
றெ,4
நோ,4
வ்,4
ளெ,4
நூ,4
சூ,4
சீ,3
ரொ,3
றூ,3
மோ,3
றோ,3
னீ,3
நே,3
பை,3
வொ,3
மொ,3
ரீ,2
ளூ,2
னோ,2
லீ,2
னொ,2
நு,2
டீ,2
ரோ,2
நை,2
டொ,2
﻿,1
&,1
ஸ்,1
ஏ,1
டூ,1
இ,1
ணே,1
றீ,1
லொ,1
ழே,1
ணோ,1
ஞை,1
யீ,1
ங,1
ழோ,1
ணெ,1
னூ,1
நொ,1
ளோ,1
யூ,1
ஒ,1
