letters,count
ன்,2881
க,1685
ர்,1630
த,1599
ம்,1580
வ,1284
ல்,1271
ந்,1255
த்,1024
தி,938
ய,913
ற்,885
ரு,876
அ,869
ண்,857
ப,845
ன,836
து,810
ங்,785
ட,746
ல,719
ர,718
ம,700
க்,645
டு,639
ற,629
வி,590
ப்,581
கு,568
மு,551
று,548
ய்,515
கி,510
இ,506
றி,506
ள்,450
மா,423
பு,409
யி,406
சி,401
செ,394
வா,381
டி,381
னை,365
எ,360
உ,329
ஆ,308
கொ,306
தா,303
லை,302
யா,299
கை,296
ரி,289
ஞ்,278
ண,273
வு,270
கா,269
பி,266
னி,264
யு,264
ட்,256
டை,255
றை,247
போ,244
லு,242
னு,233
ந,229
லா,229
மி,223
ச்,222
ள,219
றா,218
வே,206
னா,204
பா,203
வீ,199
ரை,199
மை,195
மே,191
நி,188
ணி,185
வெ,182
ச,178
தொ,178
ளி,177
ழு,177
லி,166
ழ்,160
நீ,159
ழி,154
பொ,152
தே,151
சு,150
தோ,150
யே,149
ழ,145
வை,143
பெ,140
ஒ,137
தெ,137
நா,128
சூ,121
தை,120
மெ,116
ஏ,109
ரா,108
சை,105
கே,93
ஈ,86
யெ,85
கோ,81
சே,81
னோ,80
ளா,78
மொ,76
டா,75
யோ,74
லோ,73
ஓ,71
ளை,66
தூ,63
மீ,62
நெ,61
கெ,61
யை,60
னே,59
ணு,59
ளு,59
வ்,57
மூ,56
தீ,55
ணை,54
றே,52
பே,52
நோ,51
னெ,50
பூ,49
கூ,49
¢,49
சா,47
ரே,47
ரெ,46
ழை,44
சீ,43
டே,39
நு,37
ஊ,35
றெ,34
சொ,34
மோ,33
வோ,33
லெ,32
ரோ,32
றொ,32
ணா,30
கீ,28
¤,27
ஐ,27
டோ,26
நே,26
யொ,25
லே,23
வௌ,22
டெ,20
றோ,19
நூ,17
சோ,17
னொ,17
பை,16
நொ,15
ஞா,14
டொ,14
ளோ,13
வொ,12
ணோ,12
தௌ,12
ளே,12
ளெ,11
ஞ,11
;,10
ணெ,10
•,10
£,10
{,9
},9
ரொ,9
யூ,8
ஔ,8
பீ,8
ங,7
ழா,7
றீ,6
ழீ,6
னூ,5
ணே,5
யீ,4
ணீ,4
லூ,4
லொ,4
றூ,3
ரீ,3
ஸ,3
&,2
ணூ,2
வூ,2
டூ,2
ளீ,2
﻿,1
[,1
],1
நை,1
ணொ,1
ஞை,1
“,1
”,1
¦,1
டௌ,1
ஷ,1
ளூ,1
டீ,1
ரூ,1
