letters,count
க,4980
க்,4434
ம்,4180
ன்,4019
து,3766
த,3628
த்,3411
ல்,3339
அ,3172
ந்,3144
வ,2909
ப்,2740
ரு,2563
கு,2188
ள்,2187
டு,2144
ப,2090
ர்,2019
வி,1901
தி,1883
ர,1790
ட்,1759
ண்,1739
இ,1630
கி,1630
டி,1601
ய,1485
எ,1452
ம,1418
ட,1333
தா,1262
று,1249
ங்,1194
போ,1186
ரி,1053
கொ,1050
யி,1035
ன,1033
மா,1031
ற்,1027
ற,1026
மு,940
கா,915
உ,902
சி,838
பா,812
பு,789
ல,785
ச்,748
லை,722
பி,701
வா,700
தை,666
ணி,657
ய்,650
றி,641
ச,611
யா,604
பூ,592
ளி,567
நி,550
னா,544
ஒ,543
யு,536
ளை,533
கை,508
னை,507
வே,507
ள,496
ழ,478
வு,476
லி,474
லா,469
நா,467
டை,460
டா,445
ளு,436
ந,421
ழு,419
றா,408
பெ,406
ண,386
செ,375
றை,361
மை,353
லு,347
னி,345
சொ,333
கூ,329
தெ,323
வை,315
ழ்,312
',312
னு,311
கே,309
ரை,300
யை,298
சு,293
ஆ,278
மி,271
வீ,265
பே,253
தோ,244
தே,242
நீ,240
ஏ,236
மே,221
ழி,211
சா,208
வெ,198
யே,191
ஓ,186
பொ,163
கோ,161
ழை,158
றே,136
ஞ்,130
ரா,130
நே,129
ளே,128
ஸ்,125
மூ,115
ளா,114
லே,114
தொ,109
மெ,108
யோ,108
வ்,105
;,103
டே,101
னே,96
நெ,90
சை,89
ணை,75
ஊ,71
நோ,68
தூ,67
சே,64
ரே,63
பை,57
கீ,53
வோ,53
ணா,51
மீ,47
லோ,45
ணு,44
யெ,44
சோ,42
ளோ,40
தீ,39
வொ,39
கெ,39
னோ,37
ரோ,32
மோ,32
ரூ,32
சூ,31
&,30
மொ,30
லூ,30
நு,28
ழே,28
ஐ,28
றோ,25
நூ,22
சீ,21
றீ,20
னொ,20
ஞ,19
டோ,19
ரெ,19
ணீ,18
டீ,17
ஜை,17
ழா,16
ஈ,15
பீ,14
னெ,14
ளெ,13
{,11
},11
ஷ,10
யூ,10
ஞா,10
றெ,10
ணே,9
ரொ,9
ஜ,8
ஷா,8
டொ,7
றொ,7
யொ,6
நொ,6
ணோ,5
னீ,5
நை,5
ஸி,5
மௌ,5
ஜா,4
லெ,4
யீ,4
டூ,4
வூ,3
கௌ,3
ஷ்,3
ஃ,3
டெ,3
ளூ,2
ணெ,2
ஸு,2
ஜீ,2
ஹா,2
ரீ,2
ஷி,2
சௌ,2
லொ,2
﻿,1
ழெ,1
லீ,1
ஸை,1
ஜ்,1
ஸோ,1
ங,1
ஸா,1
ஜி,1
ஸெ,1
ணொ,1
ஙொ,1
ஜோ,1
ஹ,1
